feature	pathway	gene_signature_definition
30	Oxidative phosphorylation PAO1	PA2691
30	Sulfur metabolism PAO1	PA2566;PA0518
30	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195;PA1984
31	Pyruvate metabolism PAO1	PA5046;PA5435;PA4829
31	Glycine, serine and threonine metabolism PAO1	PA5213
31	beta-Lactam resistance PAO1	PA2020;PA2019;PA2018;PA5471
31	Ribosome PAO1	PA4741;PA5316;PA4252;PA4251;PA4271;PA4250;PA4932;PA4273;PA5049
31	Glycolysis / Gluconeogenesis PAO1	PA4748
31	F-type ATPase, prokaryotes and chloroplasts	PA5555
31	Bacterial chemotaxis PAO1	PA0180;PA0176
31	Aminobenzoate degradation PAO1	PA0704
31	Peptidoglycan biosynthesis PAO1	PA4410;PA1959;PA4412;PA4415;PA4418;PA4700
31	gamma-Hexachlorocyclohexane transport system	PA4455
31	Bacterial secretion system PAO1	PA3822
31	Ribosome, bacteria	PA4568;PA4934;PA3742;PA4272;PA4255;PA4254;PA2741;PA4935
31	Quorum sensing PAO1	PA1871
31	Purine metabolism PAO1	PA4269
31	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2744
31	Phospholipid transport system	PA4456
31	Pyrimidine metabolism PAO1	PA4238
31	Protein export PAO1	PA3820
32	Pyruvate metabolism PAO1	PA3639
32	Arginine biosynthesis PAO1	PA5172
32	Biotin metabolism PAO1	PA4280;PA0500
32	Porphyrin and chlorophyll metabolism PAO1	PA3977
32	Dipeptide transport system	PA4503
32	Synthesis and degradation of ketone bodies PAO1	PA2003
32	Type VI secretion system	PA2365
32	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812;PA4811
32	Vitamin B6 metabolism PAO1	PA2212
32	Glycerophospholipid metabolism PAO1	PA2155
32	Cysteine and methionine metabolism PAO1	PA3476;PA2105;PA1927
32	Bacterial secretion system PAO1	PA3486;PA0687
32	Biosynthesis of unsaturated fatty acids PAO1	PA2856
32	Ribosome, bacteria	PA4256;PA4262
32	Spermidine/putrescine transport system	PA0204;PA0205
32	Purine metabolism PAO1	PA1931
32	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0009
32	Oxidative phosphorylation PAO1	PA5554;PA4430;PA2644
32	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
32	Putrescine transport system	PA0303
33	Fatty acid metabolism PAO1	PA3333
33	Sulfate-sulfur assimilation	PA4130
33	Glycine, serine and threonine metabolism PAO1	PA0399
33	Denitrification, nitrate => nitrogen	PA0524;PA0523
33	Tyrosine metabolism PAO1	PA2008;PA4121;PA2009;PA4122;PA0865
33	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
33	beta-Lactam resistance PAO1	PA4418;PA4110
33	Synthesis and degradation of ketone bodies PAO1	PA1999;PA2000
33	Type VI secretion system	PA1660;PA1656;PA1657;PA1658;PA1659
33	Glyoxylate and dicarboxylate metabolism PAO1	PA2081;PA2001;PA2444;PA2446
33	Tryptophan metabolism PAO1	PA2579;PA2080
33	Bacterial secretion system PAO1	PA3104
33	Phenazine biosynthesis PAO1	PA4217
33	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1871;PA1901;PA3724;PA0998;PA1902;PA1905;PA3477;PA1000;PA1001;PA0996;PA1904;PA1432;PA1903;PA4211;PA3478;PA3479
33	Purine metabolism PAO1	PA0143
33	Nitrogen metabolism PAO1	PA3392
33	Hemophore/metalloprotease transport system	PA1247
33	Glutathione metabolism PAO1	PA3183
33	Oxidative phosphorylation PAO1	PA4133
33	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
33	Glycerolipid metabolism PAO1	PA3582
33	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
33	Putrescine transport system	PA2592
34	Pyruvate metabolism PAO1	PA3416;PA3417
34	Fatty acid metabolism PAO1	PA3333
34	Polyketide sugar unit biosynthesis PAO1	PA5164
34	Cytochrome c oxidase, cbb3-type	PA4133
34	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2553;PA2000;PA2248;PA2249;PA2250;PA1999;PA3418;PA3570
34	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
34	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
34	Bacterial chemotaxis PAO1	PA2573
34	Histidine metabolism PAO1	PA5106
34	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
34	Streptomycin biosynthesis PAO1	PA5163
34	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
34	Flagellar assembly PAO1	PA1092
34	Phenazine biosynthesis PAO1	PA4209;PA4217
34	Quorum sensing PAO1	PA0999;PA1002;PA0997;PA1871;PA1901;PA3724;PA4206;PA0998;PA1000;PA0604;PA1902;PA1905;PA2570;PA1001;PA3361;PA1904;PA1903;PA4211;PA3478;PA3479;PA4207
34	Sulfur metabolism PAO1	PA2566;PA4130
34	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
35	Pyruvate metabolism PAO1	PA3417;PA5435
35	Nicotinate and nicotinamide metabolism PAO1	PA0195;PA0196
35	Glycine, serine and threonine metabolism PAO1	PA2446
35	Fructose and mannose metabolism PAO1	PA3540;PA3542;PA3547;PA3541;PA3545
35	Monobactam biosynthesis PAO1	PA2412
35	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
35	Cysteine and methionine metabolism PAO1	PA4773;PA2105;PA4774
35	Histidine metabolism PAO1	PA3151
35	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3551;PA3158;PA3553
35	Valine, leucine and isoleucine biosynthesis PAO1	PA1326;PA3418
35	Quorum sensing PAO1	PA0999;PA3476;PA0997;PA3724;PA0998;PA1000;PA4911;PA4776;PA1432;PA4777
35	Nitrogen metabolism PAO1	PA1024
35	Pyrimidine metabolism PAO1	PA1920
35	Oxidative phosphorylation PAO1	PA0106;PA1557;PA4133;PA0105;PA0108;PA0107
35	Lipopolysaccharide biosynthesis PAO1	PA3337
35	Sulfur metabolism PAO1	PA4130
36	Pyruvate metabolism PAO1	PA0927;PA4733
36	Iron(III) transport system	PA4687
36	Thiamine metabolism PAO1	PA3975
36	RNA degradation PAO1	PA4727;PA4937
36	Bacterial chemotaxis PAO1	PA1464
36	Vitamin B6 metabolism PAO1	PA1049
36	Glycerophospholipid metabolism PAO1	PA2969
36	Imipenem resistance, repression of porin OprD	PA1799
36	Purine metabolism PAO1	PA5176;PA4865
36	NAD biosynthesis, aspartate => NAD	PA4006
36	NADH:quinone oxidoreductase, prokaryotes	PA2647;PA2637
36	Sulfur relay system PAO1	PA0380;PA4956
36	Oxidative phosphorylation PAO1	PA2645
36	Lipopolysaccharide biosynthesis PAO1	PA3636
36	Putrescine transport system	PA2711
36	Iron complex transport system	PA4159;PA2914
36	Protein export PAO1	PA5069
36	Base excision repair PAO1	PA5332
37	Iron(III) transport system	PA4687;PA5217
37	Valine, leucine and isoleucine degradation PAO1	PA0130;PA3569
37	beta-Lactam resistance PAO1	PA2019;PA2018;PA5471;PA0958
37	Bacterial chemotaxis PAO1	PA0180
37	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
37	Benzoate degradation PAO1	PA2507;PA0228;PA2508;PA2509
37	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
37	Glyoxylate and dicarboxylate metabolism PAO1	PA4810
37	Cysteine and methionine metabolism PAO1	PA4773;PA4774
37	Butanoate metabolism PAO1	PA0227;PA2003
37	Zinc transport system	PA2409
37	Folate biosynthesis PAO1	PA3914;PA3918
37	Fatty acid biosynthesis, initiation	PA3333
37	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
37	Valine, leucine and isoleucine biosynthesis PAO1	PA1326
37	Nitrogen metabolism PAO1	PA3877;PA3875;PA3874;PA3872
37	Glutathione metabolism PAO1	PA3183
37	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
37	ABC-2 type transport system	PA5230
37	Phenylalanine metabolism PAO1	PA0870;PA0865;PA0872
37	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554
37	Methane metabolism PAO1	PA4812
37	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556;PA3552;PA3553
37	Type VI secretion system	PA1669;PA1667;PA1657;PA1659;PA1658;PA1668;PA1656
38	Pentose phosphate pathway PAO1	PA3131
38	Porphyrin and chlorophyll metabolism PAO1	PA2611
38	Putative sorbitol/mannitol transport system	PA2340;PA2339
38	RNA degradation PAO1	PA4944
38	Arginine and proline metabolism PAO1	PA0897
38	Ribosome PAO1	PA4258
38	Histidine metabolism PAO1	PA5141
38	Bacterial secretion system PAO1	PA0682
38	Vancomycin resistance PAO1	PA0749
38	Aminoacyl-tRNA biosynthesis, prokaryotes	PA3700
38	Phospholipid transport system	PA3212
38	Oxidative phosphorylation PAO1	PA4429;PA1553;PA2644
38	Pantothenate and CoA biosynthesis PAO1	PA0363
38	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556
39	Pentose phosphate pathway PAO1	PA2290
39	Arginine and proline metabolism PAO1	PA0654
39	Valine, leucine and isoleucine degradation PAO1	PA0130;PA1999;PA2000;PA2248
39	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
39	Bacterial chemotaxis PAO1	PA4307
39	Nicotinate and nicotinamide metabolism PAO1	PA1602
39	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
39	Thiamine metabolism PAO1	PA4973
39	Glycerophospholipid metabolism PAO1	PA3651;PA3584
39	Alanine, aspartate and glutamate metabolism PAO1	PA0266;PA0782;PA2253
39	Imipenem resistance, repression of porin OprD	PA2809
39	Glutamate/aspartate transport system	PA5082
39	Fructose and mannose metabolism PAO1	PA3561
39	Putative polar amino acid transport system	PA4027
39	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA1073;PA0996
39	Purine metabolism PAO1	PA4645;PA5173;PA5298
39	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
39	Citrate cycle (TCA cycle) PAO1	PA3452
39	Oxidative phosphorylation PAO1	PA1319;PA1320;PA1856
39	Glycerolipid metabolism PAO1	PA3579;PA3582
39	Cyanoamino acid metabolism PAO1	PA5415;PA2444
39	Putative sorbitol/mannitol transport system	PA3187
40	Degradation of aromatic compounds PAO1	PA0153
40	Tetrahydrofolate biosynthesis, GTP => THF	PA3438
40	Histidine metabolism PAO1	PA5098
40	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5353;PA2444
40	beta-Alanine metabolism PAO1	PA3570
40	Butanoate metabolism PAO1	PA4153;PA4148
40	Glycine betaine/proline transport system	PA5095
40	Quorum sensing PAO1	PA3364;PA4911
40	Purine metabolism PAO1	PA5298;PA4867
40	Pyrimidine metabolism PAO1	PA3527
40	Citrate cycle (TCA cycle) PAO1	PA4152
40	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5100
41	Pyruvate metabolism PAO1	PA0887;PA5445;PA1984;PA0836
41	Iron(III) transport system	PA5217
41	Arginine and proline metabolism PAO1	PA4773;PA3366;PA4774
41	Putative sorbitol/mannitol transport system	PA3187
41	Ribosome PAO1	PA3601;PA3600
41	Glycolysis / Gluconeogenesis PAO1	PA5427
41	Bacterial chemotaxis PAO1	PA4290;PA4500
41	Tryptophan metabolism PAO1	PA4613
41	Glycerophospholipid metabolism PAO1	PA4351
41	Zinc transport system	PA5501;PA5500
41	Histidine metabolism PAO1	PA5106
41	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
41	Putative ABC transport system	PA4064
41	Quorum sensing PAO1	PA5499;PA0295
41	Nitrogen metabolism PAO1	PA3877;PA0519;PA3872
41	Glutathione metabolism PAO1	PA1338;PA3183
41	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4224
41	Phenylalanine metabolism PAO1	PA0865
41	Pyrimidine metabolism PAO1	PA0403;PA5497;PA0849
41	Oxidative phosphorylation PAO1	PA1557;PA1317;PA1555;PA1319;PA0105;PA1320;PA1556;PA1321
41	Lipopolysaccharide biosynthesis PAO1	PA3337
41	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553;PA3558;PA3556;PA1249
41	Sulfur metabolism PAO1	PA0518
41	Vitamin B6 metabolism PAO1	PA1049
42	Degradation of aromatic compounds PAO1	PA2083
42	Arginine and proline metabolism PAO1	PA4773
42	Glycine, serine and threonine metabolism PAO1	PA5373
42	Base excision repair PAO1	PA4010
42	Monobactam biosynthesis PAO1	PA2412
42	Phosphonate and phosphinate metabolism PAO1	PA3379
42	D-Methionine transport system	PA3931
42	Glycine betaine/proline transport system	PA5103
42	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
42	Putative polar amino acid transport system	PA4195;PA2203;PA4193;PA2204
42	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA0998;PA0844;PA1000;PA1001;PA1003;PA0996
42	Purine metabolism PAO1	PA4969;PA3970
42	Nitrogen metabolism PAO1	PA0660;PA3877;PA3875
42	Phospholipid transport system	PA4452;PA4456;PA4455
42	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3556
42	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180;PA1179;PA3552;PA3553;PA3557
42	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA4130;PA3935;PA2594;PA2310;PA3447;PA3938;PA4442;PA3443;PA0281;PA2600;PA3937;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA0282;PA3445;PA3449
43	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
43	Putative sorbitol/mannitol transport system	PA3187
43	Denitrification, nitrate => nitrogen	PA3874;PA0519
43	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
43	Cytochrome c oxidase, cbb3-type	PA1856
43	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
43	Phosphonate and phosphinate metabolism PAO1	PA3379
43	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5353;PA5355
43	D-Methionine transport system	PA3931
43	Phenazine biosynthesis PAO1	PA4217;PA4211;PA1902;PA1903;PA1905
43	Folate biosynthesis PAO1	PA3870
43	Putative polar amino acid transport system	PA4193;PA1260;PA4192
43	Quorum sensing PAO1	PA1904;PA1901
43	Nitrogen metabolism PAO1	PA0524;PA3392;PA0523;PA3875;PA3872
43	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA0280;PA3443;PA0283;PA0518;PA0281;PA3444;PA3938;PA4442
44	Pyruvate metabolism PAO1	PA5435
44	Pentose phosphate pathway PAO1	PA3181;PA2321;PA3183;PA3182
44	Porphyrin and chlorophyll metabolism PAO1	PA0510
44	Valine, leucine and isoleucine degradation PAO1	PA4899
44	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2009
44	Arginine and proline metabolism PAO1	PA0899
44	Propanoate metabolism PAO1	PA3568
44	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
44	Benzoate degradation PAO1	PA2507;PA0232;PA0231;PA0228;PA2509;PA0230;PA2508
44	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
44	Bacterial secretion system PAO1	PA1696;PA2685
44	Styrene degradation PAO1	PA0227;PA2007;PA0226
44	Butanoate metabolism PAO1	PA1999;PA2000
44	Phenazine biosynthesis PAO1	PA4217
44	Quorum sensing PAO1	PA4912;PA3364;PA4911;PA0605;PA0606;PA4211
44	Nitrogen metabolism PAO1	PA4588;PA5035;PA3874
44	Phenylalanine metabolism PAO1	PA0872
44	Oxidative phosphorylation PAO1	PA1555;PA0106;PA1556
44	Type VI secretion system	PA1657
44	Glycerolipid metabolism PAO1	PA2862
44	Cyanoamino acid metabolism PAO1	PA2194;PA2193
44	Putative sorbitol/mannitol transport system	PA3187
45	Arginine and proline metabolism PAO1	PA0202;PA4565
45	Porphyrin and chlorophyll metabolism PAO1	PA2947
45	NitT/TauT family transport system	PA3512
45	Riboflavin metabolism PAO1	PA5281
45	Bacterial chemotaxis PAO1	PA4500;PA4953
45	CusS-CusR (copper tolerance) two-component regulatory system	PA2810
45	Peptidoglycan biosynthesis PAO1	PA4411;PA5045
45	Tryptophan biosynthesis, chorismate => tryptophan	PA0650
45	Alanine, aspartate and glutamate metabolism PAO1	PA0296
45	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA3480
45	Histidine metabolism PAO1	PA5142
45	Putative polar amino acid transport system	PA5153
45	Spermidine/putrescine transport system	PA0203;PA0204;PA0205
45	Quorum sensing PAO1	PA4776
45	Purine metabolism PAO1	PA4971
45	NADH:quinone oxidoreductase, prokaryotes	PA2640
45	Lipopolysaccharide biosynthesis PAO1	PA4425
46	Arginine and proline metabolism PAO1	PA4007
46	Type II general secretion pathway	PA3105
46	RNA degradation PAO1	PA4385;PA2976;PA0336
46	beta-Lactam resistance PAO1	PA4110
46	Ribosome PAO1	PA4260;PA4246;PA4257;PA4258;PA4259;PA4256;PA4251;PA4271;PA4261;PA4242;PA4263;PA4241;PA4262;PA4247;PA4245
46	Homologous recombination PAO1	PA4232
46	Aminoglycoside resistance, protease FtsH	PA4751
46	Histidine metabolism PAO1	PA5067;PA5066
46	Flagellar assembly PAO1	PA3352;PA3351;PA1092
46	Alanine, aspartate and glutamate metabolism PAO1	PA5119
46	Ribosome, bacteria	PA4433;PA4264;PA4568;PA3162;PA0579;PA4249;PA4240;PA4239;PA4274;PA4254;PA4273;PA4267;PA2742;PA4935;PA4248
46	Quorum sensing PAO1	PA1432;PA1303
46	Purine metabolism PAO1	PA3807
46	Oxidative phosphorylation PAO1	PA5559;PA5556;PA1582;PA5558
46	Citrate cycle (TCA cycle, Krebs cycle)	PA1588
46	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5489
46	Glycolysis / Gluconeogenesis PAO1	PA3001
47	Pyruvate metabolism PAO1	PA0482
47	Arginine biosynthesis PAO1	PA4588;PA5263
47	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2944
47	Glycine, serine and threonine metabolism PAO1	PA0036
47	Type II general secretion pathway	PA2675
47	Ribosome PAO1	PA4259
47	Cysteine and methionine metabolism PAO1	PA2822;PA3170
47	Bacterial secretion system PAO1	PA1867
47	Flagellar assembly PAO1	PA1105
47	Starch and sucrose metabolism PAO1	PA1726
47	Zinc transport system	PA2407
47	Putative ABC transport system	PA4594
47	Quorum sensing PAO1	PA1637;PA4776
47	Purine metabolism PAO1	PA5177;PA4971
47	Phosphonate transport system	PA3315
47	Citrate cycle (TCA cycle) PAO1	PA1584
47	Lipopolysaccharide biosynthesis PAO1	PA5010
47	Microcin C transport system	PA1810
47	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1799
48	Fatty acid metabolism PAO1	PA4089;PA4994;PA3589
48	Urea transport system	PA4861;PA4862;PA4859
48	Porphyrin and chlorophyll metabolism PAO1	PA4088
48	Arginine and proline metabolism PAO1	PA4908
48	Phosphonate and phosphinate metabolism PAO1	PA3379
48	Sulfonate transport system	PA3449
48	Butanoate metabolism PAO1	PA1146;PA3590
48	Folate biosynthesis PAO1	PA3914;PA5539
48	Spermidine/putrescine transport system	PA0324;PA0325
48	Quorum sensing PAO1	PA0222;PA0844
48	Nitrogen metabolism PAO1	PA3876;PA3875;PA3877
48	ABC-2 type transport system	PA4038
48	Pyrimidine metabolism PAO1	PA5541
49	Arginine biosynthesis PAO1	PA5171;PA5172
49	Pentose phosphate pathway PAO1	PA3181;PA3182
49	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA4235
49	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194
49	Tyrosine metabolism PAO1	PA2008
49	Glycolysis / Gluconeogenesis PAO1	PA3195
49	Bacterial chemotaxis PAO1	PA1561
49	Propanoate metabolism PAO1	PA0836;PA2550
49	Fatty acid degradation PAO1	PA5427
49	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
49	Vitamin B6 metabolism PAO1	PA1049
49	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA0295;PA1001;PA0996
49	Purine metabolism PAO1	PA5497
49	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA5173;PA3877;PA0519;PA3872
49	ABC-2 type transport system	PA5230
49	Oxidative phosphorylation PAO1	PA1555;PA4133;PA1556;PA3929;PA1557
49	Lipopolysaccharide biosynthesis PAO1	PA3337
49	Sulfur metabolism PAO1	PA0518;PA4130
49	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
50	Pyruvate metabolism PAO1	PA4329;PA3471;PA1770;PA1587
50	Arginine biosynthesis PAO1	PA4402
50	Pentose phosphate pathway PAO1	PA0548
50	Geraniol degradation PAO1	PA2887
50	Arginine and proline metabolism PAO1	PA3713;PA5080
50	Glycine, serine and threonine metabolism PAO1	PA4693
50	RNA degradation PAO1	PA3861
50	Valine, leucine and isoleucine degradation PAO1	PA1535
50	Benzoate degradation PAO1	PA1628
50	Streptomycin biosynthesis PAO1	PA4069
50	Mismatch repair PAO1	PA4042
50	Cysteine and methionine metabolism PAO1	PA2709;PA0546
50	gamma-Hexachlorocyclohexane transport system	PA3214
50	D-Methionine transport system	PA5505
50	Purine metabolism PAO1	PA1013
50	Aminoacyl-tRNA biosynthesis PAO1	PA3987;PA5051;PA4483;PA1794;PA2612;PA3834;PA2744;PA3482
50	Glutathione metabolism PAO1	PA3831
50	Pyrimidine metabolism PAO1	PA4758;PA4740;PA4756;PA0403;PA3527;PA0401
50	Oxidative phosphorylation PAO1	PA2639;PA2642;PA2649;PA4430;PA2645;PA2641;PA2648;PA2647
50	Lipopolysaccharide biosynthesis PAO1	PA4425
50	Glycolysis / Gluconeogenesis PAO1	PA4732
50	Protein export PAO1	PA4403
51	Pyruvate metabolism PAO1	PA4899;PA3452
51	Pentose phosphate pathway PAO1	PA2263;PA2261
51	Glycine, serine and threonine metabolism PAO1	PA5373
51	Ribosome PAO1	PA3600
51	Homologous recombination PAO1	PA4232
51	Benzoate degradation PAO1	PA2507;PA0232;PA0231;PA2515;PA0228;PA2509;PA0230;PA2508;PA2518
51	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
51	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
51	beta-Alanine metabolism PAO1	PA0439
51	Styrene degradation PAO1	PA0227;PA2007;PA2009;PA0226
51	Phenazine biosynthesis PAO1	PA4211;PA1902;PA1000;PA1903;PA1905;PA4209;PA4217
51	Vancomycin resistance PAO1	PA5302
51	Fluorobenzoate degradation PAO1	PA2682
51	Phenylalanine metabolism PAO1	PA5304
51	Chloroalkane and chloroalkene degradation PAO1	PA5421
51	Pyrimidine metabolism PAO1	PA0444
52	Pyruvate metabolism PAO1	PA4771
