feature	pathway	gene_signature_definition
27	Ribosome PAO1	PA3600
27	Type VI secretion system	PA1657
27	Aminobenzoate degradation PAO1	PA2513
27	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2445
27	Selenocompound metabolism PAO1	PA1927
27	Bacterial secretion system PAO1	PA1696;PA1697;PA1701;PA1695
27	Histidine metabolism PAO1	PA3151;PA3152
27	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3156
27	Ribosome, bacteria	PA3601
27	Quorum sensing PAO1	PA0997;PA0998;PA1000;PA0295;PA1001;PA0996
27	Nitrogen metabolism PAO1	PA5173;PA0523;PA3877;PA0519
27	Pyrimidine metabolism PAO1	PA5541;PA0935
27	Oxidative phosphorylation PAO1	PA1557;PA1317;PA1555;PA3929;PA1556;PA3930
27	Lipopolysaccharide biosynthesis PAO1	PA3337
27	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
27	Sulfur metabolism PAO1	PA0518
27	Glycolysis / Gluconeogenesis PAO1	PA0887
28	Thiamine metabolism PAO1	PA4051
28	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
28	Flagellar assembly PAO1	PA1094;PA1095;PA1092;PA1087
28	Histidine metabolism PAO1	PA3151
28	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3148;PA3156;PA3155;PA2232;PA3158
28	Putative polar amino acid transport system	PA4195;PA4194;PA4193;PA4192
28	Quorum sensing PAO1	PA3361
28	Purine metabolism PAO1	PA4969
28	Lipopolysaccharide biosynthesis PAO1	PA5010
28	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
29	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA1589
29	Nicotinate and nicotinamide metabolism PAO1	PA1602
29	Pentose phosphate pathway PAO1	PA3183;PA3182
29	Porphyrin and chlorophyll metabolism PAO1	PA2947
29	beta-Lactam resistance PAO1	PA0958
29	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
29	Bacterial chemotaxis PAO1	PA1946
29	Glyoxylate and dicarboxylate metabolism PAO1	PA3181;PA5508
29	Thiamine metabolism PAO1	PA4973
29	Alanine, aspartate and glutamate metabolism PAO1	PA5429
29	Fatty acid biosynthesis, elongation	PA3333
29	Quorum sensing PAO1	PA0603
29	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
29	Citrate cycle (TCA cycle) PAO1	PA1587
29	Oxidative phosphorylation PAO1	PA2649;PA1555;PA4430;PA1584;PA2644;PA1556
29	Citrate cycle (TCA cycle, Krebs cycle)	PA1588
29	Putative spermidine/putrescine transport system	PA0605;PA0604
30	Porphyrin and chlorophyll metabolism PAO1	PA5523
30	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014
30	Type II general secretion pathway	PA0683;PA0677
30	Ribosome PAO1	PA5570
30	Bacterial chemotaxis PAO1	PA0177;PA0174;PA0178
30	Type VI secretion system	PA0083;PA2363
30	Phosphonate and phosphinate metabolism PAO1	PA3380
30	Alanine, aspartate and glutamate metabolism PAO1	PA5549;PA5522
30	Putative polar amino acid transport system	PA1258;PA5075
30	Quorum sensing PAO1	PA2570;PA4206;PA1130;PA3364;PA4207
30	Purine metabolism PAO1	PA1931
30	Nitrogen metabolism PAO1	PA3877
30	Phosphonate transport system	PA3382;PA3384
30	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558
30	Sulfur metabolism PAO1	PA2566;PA0281
30	Lysine degradation PAO1	PA1252
31	Pyruvate metabolism PAO1	PA5435;PA1736
31	Arginine and proline metabolism PAO1	PA0219
31	Type II general secretion pathway	PA1868
31	Phosphonate and phosphinate metabolism PAO1	PA3374
31	Histidine metabolism PAO1	PA4939;PA4447;PA5106
31	Aminobenzoate degradation PAO1	PA4901
31	Ornithine biosynthesis, glutamate => ornithine	PA0662
31	Vitamin B6 metabolism PAO1	PA1375
31	Nitrogen metabolism PAO1	PA4676
31	Hemophore/metalloprotease transport system	PA3404
31	NADH:quinone oxidoreductase, prokaryotes	PA2644
31	Glycerolipid metabolism PAO1	PA2862
32	Pyruvate metabolism PAO1	PA5436
32	Iron(III) transport system	PA4687
32	Nicotinate and nicotinamide metabolism PAO1	PA3618
32	Base excision repair PAO1	PA0357;PA3495
32	Tyrosine metabolism PAO1	PA2473
32	Porphyrin and chlorophyll metabolism PAO1	PA4666;PA1272
32	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038
32	NitT/TauT family transport system	PA3512
32	Ribosome PAO1	PA4272
32	Bacterial chemotaxis PAO1	PA0176
32	Type VI secretion system	PA0084
32	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	PA4694
32	Flagellar assembly PAO1	PA1455
32	Alanine, aspartate and glutamate metabolism PAO1	PA5549
32	Putative polar amino acid transport system	PA1258;PA1257
32	Spermidine/putrescine transport system	PA0204
32	Quorum sensing PAO1	PA4944;PA1905
32	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2740
32	Pyrimidine metabolism PAO1	PA4646
32	Lipopolysaccharide biosynthesis PAO1	PA0011
32	Streptomycin biosynthesis PAO1	PA5163
32	Cyanoamino acid metabolism PAO1	PA1726
32	Putative sorbitol/mannitol transport system	PA2340
33	Thiamine metabolism PAO1	PA4973
33	Nicotinate and nicotinamide metabolism PAO1	PA0195;PA0196
33	Arginine and proline metabolism PAO1	PA4163
33	Putative sorbitol/mannitol transport system	PA3187
33	Glyoxylate and dicarboxylate metabolism PAO1	PA0482;PA2634
33	Cysteine and methionine metabolism PAO1	PA4773
33	Histidine metabolism PAO1	PA3151
33	Quorum sensing PAO1	PA3476;PA0604;PA1430;PA0605;PA4776;PA0603;PA1003;PA1432;PA4777
33	Nitrogen metabolism PAO1	PA1024
33	Glutathione metabolism PAO1	PA1655
33	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3552;PA3553;PA3557;PA3558;PA1249
34	Pyruvate metabolism PAO1	PA4329;PA1770
34	Iron(III) transport system	PA4687
34	Arginine and proline metabolism PAO1	PA5080
34	Type II general secretion pathway	PA3103
34	RNA degradation PAO1	PA4727;PA4937;PA3861
34	Ribosome PAO1	PA4433
34	Aminoglycoside resistance, protease FtsH	PA4942
34	Streptomycin biosynthesis PAO1	PA4069
34	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063
34	Peptidoglycan biosynthesis PAO1	PA4201
34	Cysteine and methionine metabolism PAO1	PA4956
34	Alanine, aspartate and glutamate metabolism PAO1	PA4758
34	Quorum sensing PAO1	PA1637
34	Aminoacyl-tRNA biosynthesis, prokaryotes	PA3482;PA3834
34	Aminoacyl-tRNA biosynthesis PAO1	PA2612
34	Phenylalanine metabolism PAO1	PA5304;PA1821
34	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4947;PA5489
34	Sulfur metabolism PAO1	PA2709
34	Terpenoid backbone biosynthesis PAO1	PA3627
35	Pyruvate metabolism PAO1	PA0887;PA5445
35	Fatty acid metabolism PAO1	PA3333
35	Denitrification, nitrate => nitrogen	PA3392
35	beta-Lactam resistance PAO1	PA5471
35	Bacterial chemotaxis PAO1	PA4307;PA4290
35	Monobactam biosynthesis PAO1	PA2412
35	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
35	Glycerophospholipid metabolism PAO1	PA3584;PA2536
35	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
35	Phenazine biosynthesis PAO1	PA4209;PA4217
35	Zinc transport system	PA2408
35	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA1871;PA1901;PA3724;PA0998;PA1902;PA1905;PA1000;PA1001;PA1904;PA1903;PA3478;PA4211;PA0996;PA3479;PA4207
35	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230
35	Oxidative phosphorylation PAO1	PA4133;PA3929
35	Sulfur metabolism PAO1	PA4130
35	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
36	One carbon pool by folate PAO1	PA0430
36	Nicotinate and nicotinamide metabolism PAO1	PA0143;PA4376
36	Arginine and proline metabolism PAO1	PA4839
36	Tyrosine metabolism PAO1	PA2473
36	CusS-CusR (copper tolerance) two-component regulatory system	PA1438
36	Benzoate degradation PAO1	PA1628;PA2516
36	Mismatch repair PAO1	PA3777
36	DNA replication PAO1	PA4931
36	Flagellar assembly PAO1	PA1452
36	Folate biosynthesis PAO1	PA3437;PA3028;PA3030
36	Spermidine/putrescine transport system	PA0324
36	Quorum sensing PAO1	PA3320
36	Purine metabolism PAO1	PA3970
36	Phosphonate transport system	PA3316
36	Oxidative phosphorylation PAO1	PA0107
36	Pantothenate and CoA biosynthesis PAO1	PA4730;PA0363
36	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3310
36	Sulfur metabolism PAO1	PA3816
36	Putrescine transport system	PA1410
36	Iron complex transport system	PA4158
37	Glycine, serine and threonine metabolism PAO1	PA2445;PA2444
37	Fructose and mannose metabolism PAO1	PA3547
37	Bacterial secretion system PAO1	PA1701
37	Imipenem resistance, repression of porin OprD	PA2492;PA0958
37	Quorum sensing PAO1	PA3478
37	Glutathione metabolism PAO1	PA2813
37	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
37	ABC-2 type transport system	PA2812;PA2811
37	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
38	Pyruvate metabolism PAO1	PA4771
38	Arginine and proline metabolism PAO1	PA4773
38	Base excision repair PAO1	PA4010
38	Ribosome PAO1	PA3600
38	Type VI secretion system	PA0089
38	Peptidoglycan biosynthesis PAO1	PA4011
38	Cysteine and methionine metabolism PAO1	PA4774
38	D-Methionine transport system	PA3931
38	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
38	Putative polar amino acid transport system	PA4195;PA4193;PA4192
38	Quorum sensing PAO1	PA4777;PA3364;PA4776
38	Purine metabolism PAO1	PA5173
38	Phospholipid transport system	PA4455;PA4456;PA4454;PA4453
38	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3556;PA3555
38	Lipopolysaccharide biosynthesis PAO1	PA4517
38	Methane metabolism PAO1	PA2444
38	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3557;PA1180
38	Sulfur metabolism PAO1	PA0282;PA4443;PA3445;PA3442;PA3446;PA3937;PA0280;PA3443;PA3935;PA0283;PA0281;PA3444;PA3936;PA3938;PA4442
39	Nicotinate and nicotinamide metabolism PAO1	PA1602
39	Ascorbate and aldarate metabolism PAO1	PA2217
39	Degradation of aromatic compounds PAO1	PA4125;PA4123
39	Arginine and proline metabolism PAO1	PA4773;PA4899;PA4774
39	Sulfate-sulfur assimilation	PA4130
39	Cytochrome c oxidase, cbb3-type	PA4133
39	Tyrosine metabolism PAO1	PA4122
39	Benzoate degradation PAO1	PA0228
39	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
39	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
39	Alanine, aspartate and glutamate metabolism PAO1	PA3516;PA5119
39	Butanoate metabolism PAO1	PA0227
39	Phenazine biosynthesis PAO1	PA4217
39	Vancomycin resistance PAO1	PA4201
39	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
39	Quorum sensing PAO1	PA1130;PA1901;PA4206;PA1905;PA1902;PA1001;PA3361;PA1904;PA1903;PA4211;PA4777;PA3479;PA4207
39	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA3556;PA3557
39	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121
39	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3558;PA3552;PA3553
39	Fatty acid biosynthesis PAO1	PA3333
40	Pyruvate metabolism PAO1	PA4771
40	Bacterial chemotaxis PAO1	PA4290
40	Benzoate degradation PAO1	PA2507
40	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
40	Glyoxylate and dicarboxylate metabolism PAO1	PA4811;PA2446
40	beta-Alanine metabolism PAO1	PA4435
40	Cysteine and methionine metabolism PAO1	PA4773;PA2105;PA4774
40	gamma-Hexachlorocyclohexane transport system	PA4456
40	Flagellar assembly PAO1	PA1094;PA1086;PA1092
40	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3559
40	Quorum sensing PAO1	PA4776;PA4777
40	Phospholipid transport system	PA4455;PA4454
40	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3556;PA3555;PA1180
40	Pyrimidine metabolism PAO1	PA0849
40	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3557
40	Base excision repair PAO1	PA4010
41	Phosphotransferase system (PTS) PAO1	PA4464
41	RNA degradation PAO1	PA4761;PA4944;PA4385
41	Ribosome PAO1	PA4433;PA4568;PA4246;PA3656;PA4240;PA4268;PA4242;PA4267;PA4241;PA4247;PA4935;PA4248
41	Propanoate metabolism PAO1	PA1821
41	Aminoglycoside resistance, protease FtsH	PA4941;PA4751
41	Glyoxylate and dicarboxylate metabolism PAO1	PA0482;PA2634
41	Mismatch repair PAO1	PA4232
41	Glycolysis, core module involving three-carbon compounds	PA3001
41	Peptidoglycan biosynthesis PAO1	PA4450
41	Tryptophan biosynthesis, chorismate => tryptophan	PA0650
41	Cysteine and methionine metabolism PAO1	PA0546;PA1684
41	Ribosome, bacteria	PA3162;PA4257;PA4671;PA4258;PA0579;PA4249;PA4273;PA4262
41	Sulfur relay system PAO1	PA3814
41	Pyrimidine metabolism PAO1	PA5337
41	Citrate cycle (TCA cycle) PAO1	PA1588;PA1582;PA2623;PA1583
41	Oxidative phosphorylation PAO1	PA5559;PA5556;PA5558
41	2-Oxocarboxylic acid metabolism PAO1	PA5013;PA4694
41	Citrate cycle (TCA cycle, Krebs cycle)	PA1787
41	Protein export PAO1	PA5068
42	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
42	Glycine, serine and threonine metabolism PAO1	PA0399
42	Denitrification, nitrate => nitrogen	PA3875;PA3392;PA0523;PA0519;PA0524
42	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872;PA0025
42	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
42	Vanadium resistance, efflux pump MexGHI-OpmD	PA4207
42	Alanine, aspartate and glutamate metabolism PAO1	PA5429
42	Flagellar assembly PAO1	PA1092
42	Nitrogen metabolism PAO1	PA3874;PA3872
42	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1856
42	Sulfur metabolism PAO1	PA0518
43	Pentose phosphate pathway PAO1	PA2263;PA3194;PA2321;PA3183;PA3182
43	Geraniol degradation PAO1	PA3454
43	Arginine and proline metabolism PAO1	PA4773;PA4774;PA1421
43	Porphyrin and chlorophyll metabolism PAO1	PA2907
43	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0036
43	beta-Lactam resistance PAO1	PA0958
43	Glycolysis / Gluconeogenesis PAO1	PA3195
43	Bacterial chemotaxis PAO1	PA1946
43	Glyoxylate and dicarboxylate metabolism PAO1	PA3181;PA5522;PA4812;PA4810;PA4811;PA5508
43	Thiamine metabolism PAO1	PA4973
43	Glycerophospholipid metabolism PAO1	PA3584
43	Alanine, aspartate and glutamate metabolism PAO1	PA2253
43	Butanoate metabolism PAO1	PA5445
43	Amino sugar and nucleotide sugar metabolism PAO1	PA3193;PA3559
43	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA1001;PA4776;PA4211;PA2569;PA0996;PA4777
43	Purine metabolism PAO1	PA1140
43	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3555;PA3552;PA3557;PA3558;PA1180
43	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
43	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3556;PA3553
43	Glycerolipid metabolism PAO1	PA3582
43	Cyanoamino acid metabolism PAO1	PA2193
43	Putative sorbitol/mannitol transport system	PA3187
44	Pentose phosphate pathway PAO1	PA3181;PA2321;PA3183;PA3182
44	Arginine and proline metabolism PAO1	PA4773;PA3366;PA4774
44	Glyoxylate and dicarboxylate metabolism PAO1	PA4811
44	Glycolysis, core module involving three-carbon compounds	PA3195
44	Cysteine and methionine metabolism PAO1	PA1927
44	gamma-Hexachlorocyclohexane transport system	PA4454
44	Flagellar assembly PAO1	PA1094;PA1095;PA1092
44	Zinc transport system	PA2409;PA2408
44	Alanine, aspartate and glutamate metabolism PAO1	PA2253
44	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
44	Quorum sensing PAO1	PA4777;PA0604;PA3364;PA4776
44	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4231
44	Phospholipid transport system	PA4455
44	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA0920;PA3556;PA1180
44	Glycerolipid metabolism PAO1	PA2862
45	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4217
45	Pyruvate metabolism PAO1	PA5445;PA3417;PA3452
45	Arginine biosynthesis PAO1	PA4865;PA5171;PA5172
45	Glycine, serine and threonine metabolism PAO1	PA2443
45	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2014;PA2012;PA2248
45	Porphyrin and chlorophyll metabolism PAO1	PA1277
45	beta-Lactam resistance PAO1	PA2018
45	Bacterial chemotaxis PAO1	PA0175;PA0177;PA0176;PA0179;PA0178
45	Fatty acid degradation PAO1	PA2815
45	Glyoxylate and dicarboxylate metabolism PAO1	PA2444;PA2553;PA4236;PA2446;PA2250;PA2445;PA2442;PA1562
45	Cysteine and methionine metabolism PAO1	PA4773;PA4774
45	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
45	Spermidine/putrescine transport system	PA3609
45	Quorum sensing PAO1	PA4211;PA1901;PA0604;PA1904;PA1905;PA4777
45	Nitrogen metabolism PAO1	PA1174;PA5173;PA3876;PA3877;PA1173
45	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1556;PA1321
45	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553;PA3557;PA3558;PA1249;PA3556
45	Sulfur metabolism PAO1	PA4130
45	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
45	Glycolysis / Gluconeogenesis PAO1	PA5427
46	Pyruvate metabolism PAO1	PA5046
46	Type II general secretion pathway	PA4528
46	Base excision repair PAO1	PA4172
46	beta-Lactam resistance PAO1	PA3721
46	Ribosome PAO1	PA4260;PA3742;PA4251;PA3656
46	Sec (secretion) system	PA3820
46	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2147;PA2444
46	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
46	Alanine, aspartate and glutamate metabolism PAO1	PA0051
46	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2163;PA2152;PA2164;PA2153
46	D-Methionine transport system	PA5504
46	Glycine betaine/proline transport system	PA3236
46	Quorum sensing PAO1	PA1874;PA1871;PA3724;PA4206;PA1905;PA4909;PA2570;PA1904;PA1903;PA4211;PA5568;PA4207
46	Purine metabolism PAO1	PA2629;PA1933
46	Citrate cycle (TCA cycle) PAO1	PA4640;PA1584
46	Oxidative phosphorylation PAO1	PA1553
46	Tryptophan metabolism PAO1	PA0447
47	Fatty acid metabolism PAO1	PA3333
47	Type III secretion system	PA1696;PA1719;PA1722;PA1701;PA1716
47	Pentose phosphate pathway PAO1	PA2265;PA2323;PA2263;PA2264;PA2321;PA2261
47	Geraniol degradation PAO1	PA2893
47	Valine, leucine and isoleucine degradation PAO1	PA1999;PA2001;PA2248
47	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
47	beta-Lactam resistance PAO1	PA5471
47	Ribosome PAO1	PA3601;PA4264;PA3600
47	Propanoate metabolism PAO1	PA0887
47	Type VI secretion system	PA1661
47	Histidine metabolism PAO1	PA3151
47	Nicotinate and nicotinamide metabolism PAO1	PA1602
47	Glyoxylate and dicarboxylate metabolism PAO1	PA5415
47	Glycerophospholipid metabolism PAO1	PA3584;PA4351
47	Cysteine and methionine metabolism PAO1	PA4773
47	Butanoate metabolism PAO1	PA4695;PA2000
47	Glutamate/aspartate transport system	PA5082
47	Folate biosynthesis PAO1	PA3914;PA5539
47	Putative ABC transport system	PA4065;PA4064
47	Quorum sensing PAO1	PA3478;PA3479
47	Nitrogen metabolism PAO1	PA1779;PA3877
47	Phenylalanine metabolism PAO1	PA0872
47	Pyrimidine metabolism PAO1	PA5541
47	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	PA4694
47	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
47	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
47	Lysine degradation PAO1	PA0447
48	Pyruvate metabolism PAO1	PA4470
48	Macrolide resistance, MacAB-TolC transporter	PA2389
48	Sulfate-sulfur assimilation	PA0283
48	Glycine, serine and threonine metabolism PAO1	PA5415;PA2413;PA2444
48	Tyrosine metabolism PAO1	PA2008;PA0870;PA2009;PA2531;PA2007;PA0865
48	Synthesis and degradation of ketone bodies PAO1	PA1999
48	Phosphate transport system	PA5369
48	Monobactam biosynthesis PAO1	PA2412
48	Butanoate metabolism PAO1	PA2000
48	Zinc transport system	PA2409;PA2408;PA2407
48	Quorum sensing PAO1	PA2570;PA0997;PA3478;PA3479
48	Phenylalanine metabolism PAO1	PA0872
48	Sulfur metabolism PAO1	PA4443
49	Pyruvate metabolism PAO1	PA4771
49	Pentose phosphate pathway PAO1	PA2321
49	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014;PA2011
49	Glycine, serine and threonine metabolism PAO1	PA2445;PA2442
49	Tyrosine metabolism PAO1	PA2008;PA0870;PA4128;PA2009;PA4122;PA4125;PA2007;PA4121;PA0865
49	beta-Lactam resistance PAO1	PA2019;PA0958
49	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA2444
49	Alanine, aspartate and glutamate metabolism PAO1	PA5429
49	Fatty acid biosynthesis, initiation	PA3333
49	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
49	ABC-2 type transport system	PA2811
49	Phenylalanine metabolism PAO1	PA0872
49	Oxidative phosphorylation PAO1	PA1317;PA1319
49	Sulfur metabolism PAO1	PA3444;PA3446
50	One carbon pool by folate PAO1	PA0430
50	Pyruvate metabolism PAO1	PA3471
50	Arginine and proline metabolism PAO1	PA3713;PA5080
50	Glycine, serine and threonine metabolism PAO1	PA4693
50	RNA degradation PAO1	PA3861
