feature	pathway	gene_signature_definition
28	D-Methionine transport system	PA3931
28	Styrene degradation PAO1	PA0226
28	Butanoate metabolism PAO1	PA0227
28	Putative polar amino acid transport system	PA2204;PA1260;PA4193;PA4192;PA4195;PA4194;PA1256
28	Fluorobenzoate degradation PAO1	PA2682
28	Nitrogen metabolism PAO1	PA0523
28	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228;PA4231
28	Methane metabolism PAO1	PA3628
28	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
28	Sulfur metabolism PAO1	PA0282;PA4443;PA3446;PA3937;PA3443;PA0283;PA2594;PA3444;PA3936;PA3938;PA2105;PA4442
29	Pyruvate metabolism PAO1	PA1770
29	Porphyrin and chlorophyll metabolism PAO1	PA2611
29	Putative sorbitol/mannitol transport system	PA3187
29	Type II general secretion pathway	PA0684;PA0685;PA0677;PA0678
29	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3377;PA3379
29	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5223
29	Cysteine and methionine metabolism PAO1	PA0399;PA4773;PA3004
29	Bacterial secretion system PAO1	PA0686;PA0683;PA0681;PA0680
29	Folate biosynthesis PAO1	PA3028;PA3910
29	Amino sugar and nucleotide sugar metabolism PAO1	PA2022;PA2232
29	Quorum sensing PAO1	PA3319;PA1070;PA3364
29	Phosphonate transport system	PA3382;PA3384
29	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA1179;PA3552;PA3553
29	Oxidative phosphorylation PAO1	PA1319;PA1320;PA0112
29	Putrescine transport system	PA0302
30	Arginine biosynthesis PAO1	PA5323
30	Geraniol degradation PAO1	PA2893
30	Glycine, serine and threonine metabolism PAO1	PA5379;PA5415;PA5419;PA5417;PA5416;PA5418
30	Dissimilatory nitrate reduction, nitrate => ammonia	PA1780
30	Fructose and mannose metabolism PAO1	PA3540;PA3542;PA3541;PA3551;PA5454;PA3547;PA3545
30	Phosphonate and phosphinate metabolism PAO1	PA3375
30	Benzoate degradation PAO1	PA0232;PA0228;PA0231;PA0447
30	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
30	Peptidoglycan biosynthesis PAO1	PA1959
30	Cysteine and methionine metabolism PAO1	PA4773;PA4774
30	Bacterial secretion system PAO1	PA0074
30	Flagellar assembly PAO1	PA1081;PA3350
30	Styrene degradation PAO1	PA0227;PA0226
30	Histidine metabolism PAO1	PA5106
30	Glycine betaine/proline transport system	PA5378;PA5376;PA5377;PA3236;PA5094
30	Quorum sensing PAO1	PA2569;PA0844
30	Purine metabolism PAO1	PA5176
30	Phenylalanine metabolism PAO1	PA0865
30	Methane metabolism PAO1	PA5421
31	Multidrug resistance, efflux pump MexPQ-OpmE	PA3522
31	Arginine biosynthesis PAO1	PA5171;PA5172
31	Pentose phosphate pathway PAO1	PA3183
31	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
31	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
31	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
31	Folate biosynthesis PAO1	PA3870
31	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA5173;PA3875;PA3877;PA3876;PA3874;PA3872
31	Oxidative phosphorylation PAO1	PA1555;PA1556;PA2691;PA1856
31	Sulfur metabolism PAO1	PA0518
32	Porphyrin and chlorophyll metabolism PAO1	PA1923
32	Putative sorbitol/mannitol transport system	PA3187
32	Glycine, serine and threonine metabolism PAO1	PA2445;PA2444
32	Cytochrome c oxidase, cbb3-type	PA1856
32	Ribosome PAO1	PA3601
32	Histidine metabolism PAO1	PA5093
32	Selenocompound metabolism PAO1	PA1927
32	Zinc transport system	PA5498;PA5501;PA5500
32	Folate biosynthesis PAO1	PA5539
32	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
32	Ribosome, bacteria	PA3600
32	Putative ABC transport system	PA4065;PA4064
32	Quorum sensing PAO1	PA5499
32	Pyrimidine metabolism PAO1	PA5541
32	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
32	Iron complex transport system	PA2912;PA2913
33	Pyruvate metabolism PAO1	PA3687
33	Fatty acid metabolism PAO1	PA4786
33	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2550
33	Valine, leucine and isoleucine degradation PAO1	PA2015
33	Porphyrin and chlorophyll metabolism PAO1	PA2903;PA1277;PA1281
33	Dipeptide transport system	PA4502
33	Riboflavin metabolism PAO1	PA1274
33	Homologous recombination PAO1	PA1534
33	Histidine metabolism PAO1	PA5140;PA4939
33	Glycerophospholipid metabolism PAO1	PA3651
33	beta-Alanine metabolism PAO1	PA3713
33	Amino sugar and nucleotide sugar metabolism PAO1	PA3551
33	Putative polar amino acid transport system	PA4027
33	Spermidine/putrescine transport system	PA3607;PA3609;PA3610;PA3608
33	Quorum sensing PAO1	PA3250
33	Purine metabolism PAO1	PA4645;PA0945
33	D-Glutamine and D-glutamate metabolism PAO1	PA1638
34	Pyruvate metabolism PAO1	PA5445;PA1984
34	Arginine and proline metabolism PAO1	PA4189
34	Valine, leucine and isoleucine degradation PAO1	PA2247;PA0747;PA2553;PA2013;PA2001;PA2014;PA2248;PA2000;PA2249;PA2250;PA1999;PA3570;PA2012;PA3569;PA2011
34	Tyrosine metabolism PAO1	PA2008;PA4127;PA0870;PA4128;PA2009;PA4122;PA4125;PA4123;PA2007;PA4124;PA4121;PA0865
34	beta-Lactam resistance PAO1	PA0958
34	Dipeptide transport system	PA4496
34	Propanoate metabolism PAO1	PA3568;PA2555;PA4733
34	Monobactam biosynthesis PAO1	PA4188
34	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA5415;PA2445;PA2442;PA2444;PA3356;PA5508
34	Glycerophospholipid metabolism PAO1	PA3584;PA4024
34	Bacterial secretion system PAO1	PA1701;PA0262
34	Amino sugar and nucleotide sugar metabolism PAO1	PA5453;PA5452
34	Putative polar amino acid transport system	PA5137;PA5153;PA5155
34	Quorum sensing PAO1	PA1002;PA0999;PA1071;PA0997;PA3476;PA0998;PA1000;PA1001;PA1432;PA1072;PA1070;PA0602;PA1073;PA1003;PA0996
34	Glycerolipid metabolism PAO1	PA2862
34	Cyanoamino acid metabolism PAO1	PA1338
34	Putrescine transport system	PA2592
34	Putative sorbitol/mannitol transport system	PA3187
35	Arginine biosynthesis PAO1	PA5173;PA5172
35	Thiamine metabolism PAO1	PA4973
35	Degradation of aromatic compounds PAO1	PA4125;PA4121
35	Cytochrome c oxidase, cbb3-type	PA4133
35	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
35	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1658;PA1668;PA1656;PA1662;PA1660
35	Flagellar assembly PAO1	PA1092
35	Phenazine biosynthesis PAO1	PA4209;PA4217
35	Zinc transport system	PA2408
35	Fatty acid biosynthesis, elongation	PA3333
35	Quorum sensing PAO1	PA0997;PA1871;PA0998;PA1902;PA2570;PA1002;PA1905;PA3477;PA3361;PA1904;PA0996;PA3478;PA3724;PA1000;PA3479;PA0999;PA3476;PA1130;PA1901;PA1001;PA1903;PA4211;PA4207
35	ABC-2 type transport system	PA2811
35	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4122
35	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
35	Sulfur metabolism PAO1	PA4130
35	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
35	Putrescine transport system	PA2592
36	Pyruvate metabolism PAO1	PA0494;PA4771
36	Fatty acid metabolism PAO1	PA3333
36	Pentose phosphate pathway PAO1	PA3181;PA3183
36	Degradation of aromatic compounds PAO1	PA2507;PA2509
36	Putative sorbitol/mannitol transport system	PA3187
36	Glycine, serine and threonine metabolism PAO1	PA5372;PA5373
36	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3194;PA3182
36	Tyrosine metabolism PAO1	PA4121;PA2008;PA0865;PA2007;PA2009
36	Glycolysis / Gluconeogenesis PAO1	PA3195
36	Monobactam biosynthesis PAO1	PA2412
36	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
36	Benzoate degradation PAO1	PA0228;PA2508
36	Histidine metabolism PAO1	PA3151;PA5100;PA5098
36	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
36	Glyoxylate and dicarboxylate metabolism PAO1	PA5508;PA1562
36	Glycerophospholipid metabolism PAO1	PA2536
36	Bacterial secretion system PAO1	PA0074
36	Flagellar assembly PAO1	PA1092
36	Zinc transport system	PA2409;PA2408
36	Alanine, aspartate and glutamate metabolism PAO1	PA5429
36	Glycine betaine/proline transport system	PA5096
36	Amino sugar and nucleotide sugar metabolism PAO1	PA3155;PA2232;PA3193
36	Quorum sensing PAO1	PA4777
36	Glutathione metabolism PAO1	PA4774
36	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556
36	Type VI secretion system	PA0083;PA0091;PA0089;PA0077;PA0088;PA0079;PA0084;PA0085;PA0080;PA0078;PA0090;PA0087
37	Pyruvate metabolism PAO1	PA0482;PA5445
37	Thiamine metabolism PAO1	PA4973
37	Nicotinate and nicotinamide metabolism PAO1	PA0195;PA0196
37	Degradation of aromatic compounds PAO1	PA4122
37	Arginine and proline metabolism PAO1	PA2317
37	CusS-CusR (copper tolerance) two-component regulatory system	PA1438
37	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
37	Cysteine and methionine metabolism PAO1	PA4773
37	Histidine metabolism PAO1	PA3151;PA3152
37	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155;PA3552
37	Quorum sensing PAO1	PA3476;PA0604;PA1430;PA0605;PA0606;PA4776;PA0603;PA1003;PA1432;PA4777
37	Nitrogen metabolism PAO1	PA1024
37	Glutathione metabolism PAO1	PA1655
37	Oxidative phosphorylation PAO1	PA1317;PA1320
38	One carbon pool by folate PAO1	PA5420
38	Arginine and proline metabolism PAO1	PA4908
38	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5415;PA5419;PA5417;PA5416;PA5418
38	Tetrahydrofolate biosynthesis, GTP => THF	PA0582;PA0583
38	Bacterial chemotaxis PAO1	PA1646
38	Glycine betaine/proline transport system	PA5378;PA5377;PA3236;PA5376
38	Quorum sensing PAO1	PA4909;PA0844
38	Methane metabolism PAO1	PA3628;PA3629;PA5421
38	Glycolysis / Gluconeogenesis PAO1	PA5422
39	Pyruvate metabolism PAO1	PA4470;PA5445;PA4771
39	Arginine and proline metabolism PAO1	PA4773;PA4774
39	Glycine, serine and threonine metabolism PAO1	PA2442
39	Tyrosine metabolism PAO1	PA2008
39	Porphyrin and chlorophyll metabolism PAO1	PA2903;PA1923;PA2904
39	Ribosome PAO1	PA3600
39	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
39	Monobactam biosynthesis PAO1	PA2412
39	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2444
39	Thiamine metabolism PAO1	PA4973
39	Bacterial secretion system PAO1	PA0085
39	Butanoate metabolism PAO1	PA1999;PA2000
39	Zinc transport system	PA5498;PA5501;PA2408;PA5500
39	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
39	Ribosome, bacteria	PA3601
39	Putative ABC transport system	PA4065;PA4064
39	Quorum sensing PAO1	PA5499;PA4776;PA4777
39	Phospholipid transport system	PA4455;PA4456;PA4454
39	Pyrimidine metabolism PAO1	PA5541
39	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA1180;PA3556;PA5538
39	Base excision repair PAO1	PA4010
40	Arginine and proline metabolism PAO1	PA0896
40	RNA degradation PAO1	PA4385
40	Porphyrin and chlorophyll metabolism PAO1	PA1278
40	beta-Lactam resistance PAO1	PA2019;PA4418;PA2018
40	NitT/TauT family transport system	PA2329
40	Ribosome PAO1	PA3742
40	Bacterial chemotaxis PAO1	PA0180;PA0176
40	Type VI secretion system	PA2368;PA2365;PA2366;PA2367
40	Glyoxylate and dicarboxylate metabolism PAO1	PA4810
40	Glycerophospholipid metabolism PAO1	PA3651
40	Peptidoglycan biosynthesis PAO1	PA4412
40	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
40	Bacterial secretion system PAO1	PA3820
40	Butanoate metabolism PAO1	PA5058
40	Phenazine biosynthesis PAO1	PA4217
40	Quorum sensing PAO1	PA1874;PA3476;PA1871;PA3724;PA4206;PA3477;PA3250;PA2570;PA3361;PA4211;PA1073;PA3478;PA3479;PA4207
40	Nitrogen metabolism PAO1	PA1174;PA1173;PA5508
40	Oxidative phosphorylation PAO1	PA5554;PA4133;PA5555;PA0105
40	Microcin C transport system	PA1809
40	Base excision repair PAO1	PA5147
41	Arginine biosynthesis PAO1	PA5172
41	Pentose phosphate pathway PAO1	PA3194;PA3181
41	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
41	Arginine and proline metabolism PAO1	PA4773
41	Base excision repair PAO1	PA4010
41	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183;PA3182
41	Tyrosine metabolism PAO1	PA2008;PA2009
41	Riboflavin metabolism PAO1	PA3446
41	Type VI secretion system	PA0087;PA2685;PA0088;PA0080
41	gamma-Hexachlorocyclohexane transport system	PA4455
41	Flagellar assembly PAO1	PA1092
41	Vancomycin resistance PAO1	PA5302
41	Histidine metabolism PAO1	PA5106
41	Alanine, aspartate and glutamate metabolism PAO1	PA5429
41	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
41	Quorum sensing PAO1	PA4776;PA4777
41	Glutathione metabolism PAO1	PA2813;PA4774
41	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
41	ABC-2 type transport system	PA2812;PA2811
41	Phenylalanine metabolism PAO1	PA5304
41	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA0920;PA1249;PA3556;PA1180
41	Putative sorbitol/mannitol transport system	PA3187
42	Nicotinate and nicotinamide metabolism PAO1	PA1602
42	Pentose phosphate pathway PAO1	PA3181;PA2321;PA3183;PA3182
42	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA2948
42	Arginine and proline metabolism PAO1	PA1421
42	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
42	Dissimilatory nitrate reduction, nitrate => ammonia	PA3875
42	Type VI secretion system	PA1660;PA1657;PA1658;PA1659
42	Cysteine and methionine metabolism PAO1	PA1927
42	Phenazine biosynthesis PAO1	PA4209;PA4217
42	Fatty acid biosynthesis, initiation	PA3333
42	Amino sugar and nucleotide sugar metabolism PAO1	PA5452
42	Quorum sensing PAO1	PA3476;PA1871;PA4211;PA1130;PA1901;PA3724;PA1902;PA3361;PA1904;PA1903;PA1905;PA3478;PA3479
42	Oxidative phosphorylation PAO1	PA1317;PA4133
42	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
42	Sulfur metabolism PAO1	PA4130
42	Cyanoamino acid metabolism PAO1	PA2193;PA1338;PA2194;PA2195
42	Putrescine transport system	PA2592
43	Pentose and glucuronate interconversions PAO1	PA2217;PA2343
43	One carbon pool by folate PAO1	PA0350;PA3751
43	Nicotinate and nicotinamide metabolism PAO1	PA1823
43	Arginine and proline metabolism PAO1	PA4565
43	Porphyrin and chlorophyll metabolism PAO1	PA2906
43	Ribosome PAO1	PA4934
43	Aminoglycoside resistance, protease FtsH	PA2438
43	Histidine metabolism PAO1	PA5106
43	Selenocompound metabolism PAO1	PA1927
43	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5237
43	gamma-Hexachlorocyclohexane transport system	PA3212
43	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
43	Base excision repair PAO1	PA0750
44	Fatty acid metabolism PAO1	PA4089;PA4994;PA3589
44	Urea transport system	PA4862;PA4859
44	Arginine and proline metabolism PAO1	PA4908
44	Porphyrin and chlorophyll metabolism PAO1	PA4088
44	Phosphonate and phosphinate metabolism PAO1	PA3379
44	Sulfonate transport system	PA3449
44	Butanoate metabolism PAO1	PA1146;PA3590
44	Folate biosynthesis PAO1	PA3914;PA5539
44	Spermidine/putrescine transport system	PA0324;PA0325
44	Quorum sensing PAO1	PA0222;PA0844
44	Nitrogen metabolism PAO1	PA3877
44	ABC-2 type transport system	PA4038
44	Pyrimidine metabolism PAO1	PA5541
45	Pyruvate metabolism PAO1	PA1135
45	Fatty acid metabolism PAO1	PA2968
45	Biotin metabolism PAO1	PA0504;PA0503
45	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
45	Arginine and proline metabolism PAO1	PA0782
45	Denitrification, nitrate => nitrogen	PA1174
45	Valine, leucine and isoleucine degradation PAO1	PA3418;PA2015;PA0747;PA3570;PA2550
45	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
45	Dipeptide transport system	PA4506
45	Bacterial chemotaxis PAO1	PA2573;PA4500;PA4502;PA0179
45	Type VI secretion system	PA0082;PA0088;PA0079;PA0080;PA0078;PA0087
45	Glycerophospholipid metabolism PAO1	PA4024
45	Bacterial secretion system PAO1	PA0074;PA0081
45	Glutamate/aspartate transport system	PA1342
45	Glycine betaine/proline transport system	PA5378
45	Putative ABC transport system	PA0072
45	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
45	Quorum sensing PAO1	PA3724;PA1073;PA3477;PA3479;PA4211
45	Hemophore/metalloprotease transport system	PA1247
45	Oxidative phosphorylation PAO1	PA0108;PA0105;PA0107
46	Phosphotransferase system (PTS) PAO1	PA4464
46	Porphyrin and chlorophyll metabolism PAO1	PA4235;PA5243
46	Polyketide sugar unit biosynthesis PAO1	PA5161;PA5163
46	RNA degradation PAO1	PA4740;PA4944
46	Ribosome PAO1	PA4741;PA4251;PA4250;PA4254;PA4242;PA4241
46	Cysteine and methionine metabolism PAO1	PA0432
46	gamma-Hexachlorocyclohexane transport system	PA4456
46	Ribosome, bacteria	PA4255;PA4252;PA3601;PA4274
46	dTDP-L-rhamnose biosynthesis	PA5164
46	Putative polar amino acid transport system	PA5153
46	Citrate cycle (TCA cycle) PAO1	PA1580
46	Oxidative phosphorylation PAO1	PA4429;PA1584
46	Methane metabolism PAO1	PA1770
47	One carbon pool by folate PAO1	PA4854
47	Arginine and proline metabolism PAO1	PA4773;PA3366;PA4774
47	Cytochrome c oxidase, cbb3-type	PA1555
47	beta-Lactam resistance PAO1	PA2019;PA2018
47	Synthesis and degradation of ketone bodies PAO1	PA2011
47	Ribosome PAO1	PA3745
47	Glyoxylate and dicarboxylate metabolism PAO1	PA5353;PA2446;PA5415;PA5354;PA2445;PA4812;PA2442;PA2444;PA4811;PA5355
47	gamma-Hexachlorocyclohexane transport system	PA4456
47	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
47	Ribosome, bacteria	PA0579
47	Quorum sensing PAO1	PA4777;PA4776;PA3361;PA3364;PA1905
47	Lipopolysaccharide biosynthesis PAO1	PA3337
47	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA0920;PA3556;PA1180
48	Nicotinate and nicotinamide metabolism PAO1	PA4918
48	Cysteine biosynthesis, serine => cysteine	PA2104
48	beta-Lactam resistance PAO1	PA0958
48	Dipeptide transport system	PA4503
48	Bacterial chemotaxis PAO1	PA4310
48	Histidine metabolism PAO1	PA3151;PA3152
48	Phenazine biosynthesis PAO1	PA1000
48	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3159;PA3155;PA3158;PA3156
49	Pyruvate metabolism PAO1	PA3639;PA1984
49	Arginine biosynthesis PAO1	PA5522;PA4865;PA5171;PA5172
49	Porphyrin and chlorophyll metabolism PAO1	PA5523
49	Glycine, serine and threonine metabolism PAO1	PA5373;PA2444
49	beta-Lactam resistance PAO1	PA0424
49	Bacterial chemotaxis PAO1	PA0173;PA0175;PA0174
49	Type VI secretion system	PA2360;PA2361;PA2362
49	Aminobenzoate degradation PAO1	PA4901
49	Glycerophospholipid metabolism PAO1	PA2541;PA3584;PA4351
49	Multidrug resistance, efflux pump TriABC-TolC	PA0156
49	Cysteine and methionine metabolism PAO1	PA0432
49	Alanine, aspartate and glutamate metabolism PAO1	PA5429
49	Butanoate metabolism PAO1	PA1997;PA1582;PA2011
49	Quorum sensing PAO1	PA3361;PA0275;PA0609
49	Purine metabolism PAO1	PA4443;PA1155;PA1931
49	Oxidative phosphorylation PAO1	PA5557
49	Glycerolipid metabolism PAO1	PA3582
49	Glycolysis / Gluconeogenesis PAO1	PA1982
50	Pyruvate metabolism PAO1	PA3416
50	Putative sorbitol/mannitol transport system	PA3187
50	beta-Lactam resistance PAO1	PA3721;PA3719
50	Bacterial chemotaxis PAO1	PA0180;PA1930;PA4309;PA1463;PA2920;PA2573;PA1464
50	Monobactam biosynthesis PAO1	PA4442
50	Tryptophan metabolism PAO1	PA3366
50	Glycerophospholipid metabolism PAO1	PA3584;PA4351
50	Flagellar assembly PAO1	PA3351;PA1092;PA1077;PA3526
50	Starch and sucrose metabolism PAO1	PA2160
50	Folate biosynthesis PAO1	PA3914
50	Quorum sensing PAO1	PA1874;PA2570;PA3361;PA3364
50	Citrate cycle (TCA cycle) PAO1	PA3417
50	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179
51	Pentose and glucuronate interconversions PAO1	PA2022
51	Pyruvate metabolism PAO1	PA1984
51	Degradation of aromatic compounds PAO1	PA2083
51	Putative sorbitol/mannitol transport system	PA3187
51	Type II general secretion pathway	PA0677;PA0678
51	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3182
51	NitT/TauT family transport system	PA2329;PA2327;PA2308;PA2599;PA2309
51	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2086
51	Thiamine metabolism PAO1	PA2062
51	Glycerophospholipid metabolism PAO1	PA3319;PA0347;PA0844;PA4351
51	beta-Alanine metabolism PAO1	PA0132
51	Cysteine and methionine metabolism PAO1	PA5025
51	Alanine, aspartate and glutamate metabolism PAO1	PA0051;PA2084
51	D-Methionine transport system	PA3931
51	Histidine metabolism PAO1	PA5100;PA5106
51	Folate biosynthesis PAO1	PA3910
51	Glycine betaine/proline transport system	PA5103
