feature	pathway	gene_signature_definition
29	Fructose and mannose metabolism PAO1	PA3547
29	Phosphonate and phosphinate metabolism PAO1	PA3378
29	Selenocompound metabolism PAO1	PA1843;PA1927
29	Flagellar assembly PAO1	PA1081
29	Styrene degradation PAO1	PA3366
29	Quorum sensing PAO1	PA4910;PA2570;PA3364;PA4911
29	Purine metabolism PAO1	PA1524
29	Oxidative phosphorylation PAO1	PA2648;PA1556;PA1555
29	Glycolysis / Gluconeogenesis PAO1	PA1982;PA3195;PA3193
29	Iron complex transport system	PA2912;PA2913
30	Pyruvate metabolism PAO1	PA4470;PA1984;PA4771
30	Putative sorbitol/mannitol transport system	PA3187
30	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5100
30	Valine, leucine and isoleucine degradation PAO1	PA0879;PA1999;PA2000
30	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
30	Dipeptide transport system	PA4504;PA4506;PA4502
30	Glyoxylate and dicarboxylate metabolism PAO1	PA2444;PA5508
30	Sulfonate transport system	PA3445
30	Glycerophospholipid metabolism PAO1	PA3584;PA4024
30	Glycine, serine and threonine metabolism PAO1	PA5415;PA2442;PA2445;PA2443;PA2446
30	Amino sugar and nucleotide sugar metabolism PAO1	PA5452
30	Putative polar amino acid transport system	PA4192
30	Quorum sensing PAO1	PA1072;PA3300;PA1073;PA1070
30	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225
30	Bacterial secretion system PAO1	PA1719;PA1716
30	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
30	Glycerolipid metabolism PAO1	PA3579;PA2862;PA3582
30	Cyanoamino acid metabolism PAO1	PA1338
31	Nicotinate and nicotinamide metabolism PAO1	PA3505
31	Glycine, serine and threonine metabolism PAO1	PA3504
31	Dipeptide transport system	PA4503
31	NitT/TauT family transport system	PA3512;PA3514;PA3513
31	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
31	Histidine metabolism PAO1	PA3151;PA3152
31	Tryptophan metabolism PAO1	PA0202
31	Flagellar assembly PAO1	PA1092
31	Butanoate metabolism PAO1	PA3506
31	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3155;PA3158;PA3156
31	Spermidine/putrescine transport system	PA0206;PA0203;PA0204;PA0205
32	Pyruvate metabolism PAO1	PA5435
32	Arginine and proline metabolism PAO1	PA5080
32	RNA degradation PAO1	PA3861
32	Porphyrin and chlorophyll metabolism PAO1	PA2903
32	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3165;PA3166
32	Nucleotide excision repair PAO1	PA4234
32	Bacterial chemotaxis PAO1	PA5072
32	Phosphate transport system	PA2548
32	Monobactam biosynthesis PAO1	PA4443
32	Phosphonate and phosphinate metabolism PAO1	PA1311
32	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0502
32	Glyoxylate and dicarboxylate metabolism PAO1	PA0550
32	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5221
32	Peptidoglycan biosynthesis PAO1	PA3047;PA4201
32	Cysteine and methionine metabolism PAO1	PA1685
32	Bacterial secretion system PAO1	PA0686;PA3820
32	Spermidine/putrescine transport system	PA0203
32	NADH:quinone oxidoreductase, prokaryotes	PA2647;PA2641;PA2644
32	Lipopolysaccharide biosynthesis PAO1	PA4458
33	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
33	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
33	Folate biosynthesis PAO1	PA3914;PA3870
33	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
33	Quorum sensing PAO1	PA3364
33	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA3875;PA3877;PA3876;PA3874;PA3872
33	Phenylalanine metabolism PAO1	PA0865;PA3366
33	Oxidative phosphorylation PAO1	PA2691;PA1856
33	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3556
33	Sulfur metabolism PAO1	PA0518
34	Pyocyanine biosynthesis, chorismate => pyocyanine	PA1904
34	Arginine biosynthesis PAO1	PA5172
34	Porphyrin and chlorophyll metabolism PAO1	PA0510
34	Glycine, serine and threonine metabolism PAO1	PA5417
34	Arginine and proline metabolism PAO1	PA1421
34	beta-Lactam resistance PAO1	PA2018
34	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2507;PA2682
34	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
34	Glyoxylate and dicarboxylate metabolism PAO1	PA1501
34	Cysteine and methionine metabolism PAO1	PA1927
34	Phenazine biosynthesis PAO1	PA4211;PA1902;PA1903;PA1905;PA4217
34	Folate biosynthesis PAO1	PA3914;PA3870
34	Purine metabolism PAO1	PA1514
34	Nitrogen metabolism PAO1	PA0523;PA0524;PA3392;PA0519;PA3875;PA3876;PA3874;PA3872
34	Sulfur metabolism PAO1	PA0518
35	Pyruvate metabolism PAO1	PA0482;PA5445
35	Thiamine metabolism PAO1	PA4973
35	Nicotinate and nicotinamide metabolism PAO1	PA0195;PA0196
35	Arginine and proline metabolism PAO1	PA2317
35	Putative sorbitol/mannitol transport system	PA3187
35	Glyoxylate and dicarboxylate metabolism PAO1	PA2634
35	Cysteine and methionine metabolism PAO1	PA4773
35	Histidine metabolism PAO1	PA3151;PA3152
35	Amino sugar and nucleotide sugar metabolism PAO1	PA3554;PA3159;PA3552;PA3553;PA3148;PA3155;PA3158
35	Quorum sensing PAO1	PA3476;PA0604;PA1430;PA4776;PA0603;PA1432;PA4777
35	Nitrogen metabolism PAO1	PA1024
35	Glutathione metabolism PAO1	PA1655
35	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558;PA3556
36	Pentose phosphate pathway PAO1	PA2323;PA2264
36	Arginine and proline metabolism PAO1	PA4163
36	Valine, leucine and isoleucine degradation PAO1	PA3569
36	Porphyrin and chlorophyll metabolism PAO1	PA1923
36	Dipeptide transport system	PA4504;PA4505
36	Ribosome PAO1	PA3600
36	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
36	Bacterial chemotaxis PAO1	PA4310
36	Propanoate metabolism PAO1	PA0793;PA3570
36	Histidine metabolism PAO1	PA5100
36	Selenocompound metabolism PAO1	PA1927
36	Zinc transport system	PA5498;PA5501;PA5500
36	Ribosome, bacteria	PA3601
36	Putative ABC transport system	PA4065;PA4064
36	Phosphonate transport system	PA3313
36	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4121;PA4122
36	Pyrimidine metabolism PAO1	PA5541;PA0444
36	Methane metabolism PAO1	PA3628
36	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
36	Glycerolipid metabolism PAO1	PA2862
36	Iron complex transport system	PA2913
36	Putative sorbitol/mannitol transport system	PA3187
37	Porphyrin and chlorophyll metabolism PAO1	PA0024
37	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3418
37	Ribosome PAO1	PA4741;PA4671;PA2970;PA5316;PA4252;PA5570;PA4272;PA4255;PA4244;PA5315;PA4239
37	Aminobenzoate degradation PAO1	PA4901
37	Multidrug resistance, efflux pump TriABC-TolC	PA0156
37	Cysteine and methionine metabolism PAO1	PA5013;PA3139;PA0432
37	D-Methionine transport system	PA5505
37	Histidine metabolism PAO1	PA5106
37	Ribosome, bacteria	PA4257;PA4256;PA3742;PA4242;PA4241;PA4245
37	Quorum sensing PAO1	PA5568;PA3822;PA5128;PA0609;PA4211
37	Purine metabolism PAO1	PA4443;PA3686;PA4740;PA1156;PA4670;PA0387;PA3832;PA1155
37	Aminoacyl-tRNA biosynthesis, prokaryotes	PA3834
37	Aminoacyl-tRNA biosynthesis PAO1	PA5051
37	Phosphonate transport system	PA3316
37	Pyrimidine metabolism PAO1	PA3480
37	Citrate cycle (TCA cycle) PAO1	PA3416;PA3415;PA3417;PA1580
37	Oxidative phosphorylation PAO1	PA1581;PA5557;PA5560;PA1582;PA4430;PA1584;PA5553;PA4429;PA5555
37	Lipopolysaccharide biosynthesis PAO1	PA3646;PA3636
37	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
37	Glycolysis / Gluconeogenesis PAO1	PA4748
38	Pyruvate metabolism PAO1	PA5046
38	Base excision repair PAO1	PA4172
38	RNA degradation PAO1	PA4385
38	Valine, leucine and isoleucine degradation PAO1	PA3569;PA3570
38	beta-Lactam resistance PAO1	PA2018
38	Ribosome PAO1	PA4260;PA4257;PA4258;PA4259;PA5316;PA4256;PA4253;PA4271;PA4250;PA4261;PA4262;PA4264
38	Dissimilatory nitrate reduction, nitrate => ammonia	PA3874;PA1781
38	Bacterial chemotaxis PAO1	PA2652
38	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
38	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2165;PA2152;PA2164;PA2153
38	Glycine betaine/proline transport system	PA3236
38	Ribosome, bacteria	PA4252;PA4251;PA4272;PA4255;PA3656;PA4240;PA4254;PA4274;PA4263;PA4239;PA4241
38	Quorum sensing PAO1	PA1874;PA1871;PA3724;PA4909;PA3364;PA3478;PA5568;PA3479
38	Purine metabolism PAO1	PA4740;PA1932;PA1933;PA4270;PA4238;PA4269
38	Chloroalkane and chloroalkene degradation PAO1	PA3629
38	Citrate cycle (TCA cycle) PAO1	PA1586
38	Oxidative phosphorylation PAO1	PA1581;PA1583;PA1555;PA1584;PA4429;PA5555;PA1556
38	Citrate cycle (TCA cycle, Krebs cycle)	PA2624
38	Tryptophan metabolism PAO1	PA2147;PA3366
38	Protein export PAO1	PA3820
39	Pyruvate metabolism PAO1	PA1135;PA4470
39	Arginine and proline metabolism PAO1	PA3713
39	Bacterial chemotaxis PAO1	PA1930;PA0177;PA4309;PA4290;PA2573;PA0175
39	Type VI secretion system	PA2365;PA2366;PA2367
39	Benzoate degradation PAO1	PA0228
39	Aminobenzoate degradation PAO1	PA2514
39	Flagellar assembly PAO1	PA1092
39	Styrene degradation PAO1	PA0226
39	Butanoate metabolism PAO1	PA0227
39	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
39	Quorum sensing PAO1	PA3361;PA4207
39	Purine metabolism PAO1	PA4442
39	Nitrogen metabolism PAO1	PA2052
40	Pyruvate metabolism PAO1	PA5297;PA0494
40	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
40	Nicotinate and nicotinamide metabolism PAO1	PA1602
40	NitT/TauT family transport system	PA2329
40	Ribosome PAO1	PA3600
40	Bacterial chemotaxis PAO1	PA1946
40	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
40	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA5355
40	Flagellar assembly PAO1	PA1092
40	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
40	Putative polar amino acid transport system	PA4027
40	Quorum sensing PAO1	PA1073;PA3478;PA3479
40	Glutathione metabolism PAO1	PA2813;PA4774
40	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA1179
40	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
40	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180;PA3557
40	Lysine degradation PAO1	PA1586
40	Fatty acid biosynthesis PAO1	PA3333
41	One carbon pool by folate PAO1	PA0430
41	Thiamine metabolism PAO1	PA4548
41	Nicotinate and nicotinamide metabolism PAO1	PA1823
41	Type II general secretion pathway	PA0685
41	Phosphate transport system	PA5366
41	gamma-Hexachlorocyclohexane transport system	PA3212
41	Folate biosynthesis PAO1	PA3914;PA3870
41	Amino sugar and nucleotide sugar metabolism PAO1	PA0597;PA4068
41	Putative ABC transport system	PA4594
41	Putative polar amino acid transport system	PA1256
41	Quorum sensing PAO1	PA1637
41	Purine metabolism PAO1	PA5298
41	Nitrogen metabolism PAO1	PA0524;PA3392;PA3875;PA3877;PA3876;PA3874
41	Glutathione metabolism PAO1	PA1287
41	Microcin C transport system	PA2058
41	Sulfur metabolism PAO1	PA2105;PA3444
41	Terpenoid backbone biosynthesis PAO1	PA4669
42	Pyruvate metabolism PAO1	PA0494;PA5435;PA5436
42	Lysine biosynthesis PAO1	PA4759
42	Porphyrin and chlorophyll metabolism PAO1	PA5523
42	RNA degradation PAO1	PA4761
42	Valine, leucine and isoleucine degradation PAO1	PA5313;PA3569;PA3570
42	beta-Alanine metabolism PAO1	PA4774
42	Bacterial chemotaxis PAO1	PA1561;PA4310;PA4309
42	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
42	Glyoxylate and dicarboxylate metabolism PAO1	PA5353
42	Glycerophospholipid metabolism PAO1	PA2541;PA2536
42	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
42	Cysteine and methionine metabolism PAO1	PA4773
42	Alanine, aspartate and glutamate metabolism PAO1	PA0266;PA0402;PA3356
42	Histidine metabolism PAO1	PA5100;PA5098
42	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
42	Quorum sensing PAO1	PA0999;PA0997;PA4206;PA0998;PA1000;PA0604;PA1001;PA4207
42	Purine metabolism PAO1	PA4969;PA0387;PA5272
42	Aminoacyl-tRNA biosynthesis PAO1	PA5051
42	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3556
42	Pyrimidine metabolism PAO1	PA0401
42	Oxidative phosphorylation PAO1	PA1556;PA2645
42	Lipopolysaccharide biosynthesis PAO1	PA3337
42	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553
42	Putrescine transport system	PA2711
42	Glycolysis / Gluconeogenesis PAO1	PA5427;PA2323
42	Type III secretion system	PA1719;PA1701;PA1723
43	Porphyrin and chlorophyll metabolism PAO1	PA1923
43	Putative sorbitol/mannitol transport system	PA3187
43	beta-Lactam resistance PAO1	PA2018
43	Ribosome PAO1	PA3601;PA3600
43	Tetrahydrofolate biosynthesis, GTP => THF	PA5539
43	Aminoglycoside resistance, protease FtsH	PA2438
43	Selenocompound metabolism PAO1	PA1927
43	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
43	Zinc transport system	PA5501;PA5498;PA5500
43	Putative ABC transport system	PA4065;PA4064
43	Quorum sensing PAO1	PA5499
43	Pyrimidine metabolism PAO1	PA5541
43	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5538
43	Iron complex transport system	PA2914;PA2912;PA2913
44	Nicotinate and nicotinamide metabolism PAO1	PA2991
44	Cysteine biosynthesis, serine => cysteine	PA2105
44	Glycine, serine and threonine metabolism PAO1	PA0851
44	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
44	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
44	Glyoxylate and dicarboxylate metabolism PAO1	PA4812;PA1052
44	Folate biosynthesis PAO1	PA0975
44	Putative ABC transport system	PA2857
44	Phospholipid transport system	PA4452
44	Sulfur relay system PAO1	PA2103
44	Methane metabolism PAO1	PA0887;PA4810
44	Sulfur metabolism PAO1	PA2104
44	Glycolysis / Gluconeogenesis PAO1	PA5422
45	Nicotinate and nicotinamide metabolism PAO1	PA4918
45	beta-Lactam resistance PAO1	PA0958
45	Dipeptide transport system	PA4503
45	NitT/TauT family transport system	PA3514
45	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
45	Histidine metabolism PAO1	PA3151;PA3152
45	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092
45	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3159;PA3155;PA3158;PA3156
45	Spermidine/putrescine transport system	PA0203
45	Aminoacyl-tRNA biosynthesis, prokaryotes	PA2739
45	Sulfur metabolism PAO1	PA2104;PA2105
46	Arginine and proline metabolism PAO1	PA4773;PA3366;PA4774
46	Base excision repair PAO1	PA4010
46	Valine, leucine and isoleucine degradation PAO1	PA5020
46	beta-Lactam resistance PAO1	PA2019;PA2018
46	Type VI secretion system	PA1657
46	Fatty acid degradation PAO1	PA2550
46	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
46	Valine, leucine and isoleucine biosynthesis PAO1	PA1326
46	Quorum sensing PAO1	PA4777;PA4776
46	NAD biosynthesis, aspartate => NAD	PA1004
46	Phospholipid transport system	PA4456
46	Phenylalanine metabolism PAO1	PA0865
46	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558
46	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3556;PA1180
47	Thiamine metabolism PAO1	PA2062
47	Nicotinate and nicotinamide metabolism PAO1	PA0196
47	Macrolide resistance, MacAB-TolC transporter	PA1180
47	Glycine, serine and threonine metabolism PAO1	PA2445;PA5373;PA2444;PA2446
47	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2015;PA2553;PA2014;PA2248;PA2000;PA2249;PA2250;PA1999
47	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
47	NitT/TauT family transport system	PA2599;PA2309
47	Type VI secretion system	PA0089;PA0080
47	Benzoate degradation PAO1	PA2083
47	Alanine, aspartate and glutamate metabolism PAO1	PA0782
47	D-Methionine transport system	PA3931
47	Butanoate metabolism PAO1	PA5445
47	Vancomycin resistance PAO1	PA5302
47	Glycine betaine/proline transport system	PA5103
47	Valine, leucine and isoleucine biosynthesis PAO1	PA3118
47	Putative polar amino acid transport system	PA4195;PA4194;PA2204;PA4193;PA4192
47	Nitrogen metabolism PAO1	PA4588;PA0523
47	Phenylalanine metabolism PAO1	PA0872;PA5304
47	2-Oxocarboxylic acid metabolism PAO1	PA4694;PA3121;PA3120
47	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA1756;PA3935;PA2594;PA2310;PA3938;PA4442;PA3443;PA0281;PA2600;PA3937;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA3448;PA0282;PA3445
47	Glycerolipid metabolism PAO1	PA3582
47	Putrescine transport system	PA2711
48	Degradation of aromatic compounds PAO1	PA4125
48	Tyrosine metabolism PAO1	PA4121;PA4122
48	Phenazine biosynthesis PAO1	PA0999;PA0996;PA0997;PA0998
48	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4124;PA4123
48	Type III secretion system	PA1719;PA1691;PA1698;PA1701;PA1722;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1692;PA1717;PA1696;PA1693;PA1703
49	Pyruvate metabolism PAO1	PA5046
49	Lysine biosynthesis PAO1	PA1010
49	Arginine biosynthesis PAO1	PA0662;PA5171;PA5172
49	Gluconeogenesis, oxaloacetate => fructose-6P	PA3001;PA4748
49	Glycine, serine and threonine metabolism PAO1	PA0316
49	RNA degradation PAO1	PA2840
49	beta-Lactam resistance PAO1	PA3721
49	Ribosome PAO1	PA4260;PA4433;PA4568;PA4246;PA3162;PA4934;PA4563;PA5316;PA3742;PA4250;PA4244;PA4932;PA5315;PA4263;PA4274
49	Dissimilatory nitrate reduction, nitrate => ammonia	PA1174
49	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
49	Glycerophospholipid metabolism PAO1	PA2584;PA2969
49	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
49	Phenazine biosynthesis PAO1	PA4217
49	Ribosome, bacteria	PA4432;PA0579;PA2970;PA4249;PA4272;PA3656;PA4271;PA4261;PA3745;PA4273;PA5049;PA4264;PA4247;PA4248
49	Quorum sensing PAO1	PA4211;PA1901;PA4206;PA1902;PA4276;PA1904;PA1903;PA4207;PA3822;PA5568
49	Purine metabolism PAO1	PA3807;PA4670;PA2629;PA4854
49	NAD biosynthesis, aspartate => NAD	PA4006
49	Aminoacyl-tRNA biosynthesis PAO1	PA4482
49	Inositol phosphate metabolism PAO1	PA0130
49	Sulfur metabolism PAO1	PA0193;PA3448;PA0184
49	Protein export PAO1	PA3820;PA3821
50	Pyruvate metabolism PAO1	PA0494;PA5445
50	Thiamine metabolism PAO1	PA4973
50	Cysteine biosynthesis, serine => cysteine	PA2105
50	Arginine and proline metabolism PAO1	PA1421
50	Putative sorbitol/mannitol transport system	PA3187
50	beta-Lactam resistance PAO1	PA2019;PA2018
50	Riboflavin metabolism PAO1	PA5281
50	Propanoate metabolism PAO1	PA0747
50	Glyoxylate and dicarboxylate metabolism PAO1	PA5508;PA4811;PA4810;PA2553
50	Glycerophospholipid metabolism PAO1	PA3584
50	Multidrug resistance, efflux pump TriABC-TolC	PA0157
50	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA5497
50	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
50	Quorum sensing PAO1	PA1073
50	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3552;PA1180
50	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3556
50	Glycerolipid metabolism PAO1	PA3579;PA3582
51	Pyruvate metabolism PAO1	PA4771
51	Arginine and proline metabolism PAO1	PA4774
51	Glycine, serine and threonine metabolism PAO1	PA5372;PA5417
51	Bacterial chemotaxis PAO1	PA4307
51	Glyoxylate and dicarboxylate metabolism PAO1	PA5508;PA4811;PA4810;PA4812;PA2444
51	Thiamine metabolism PAO1	PA4973
51	Cysteine and methionine metabolism PAO1	PA4773
51	Flagellar assembly PAO1	PA1104;PA1086
51	Glycine betaine/proline transport system	PA3236
51	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
51	Quorum sensing PAO1	PA4776;PA4777;PA4211
51	Phospholipid transport system	PA4455;PA4454
51	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3557
51	Oxidative phosphorylation PAO1	PA2691;PA1317;PA1319;PA1318
51	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3556;PA1180
51	Glycerolipid metabolism PAO1	PA3582
52	Phosphotransferase system (PTS) PAO1	PA4464
52	Degradation of aromatic compounds PAO1	PA3629;PA0230
52	Porphyrin and chlorophyll metabolism PAO1	PA4235
52	Base excision repair PAO1	PA0750
52	beta-Lactam resistance PAO1	PA0958
52	Bacterial chemotaxis PAO1	PA1946
52	Propanoate metabolism PAO1	PA0796
52	Type VI secretion system	PA0083
