feature	pathway	gene_signature_definition
28	Dipeptide transport system	PA4500
28	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
28	Cysteine and methionine metabolism PAO1	PA4773;PA2105
28	Flagellar assembly PAO1	PA1094;PA1095;PA1092
28	Phenazine biosynthesis PAO1	PA4217
28	Putative polar amino acid transport system	PA5154;PA5155
28	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA1003;PA1001;PA1073;PA0996
28	Nitrogen metabolism PAO1	PA4588;PA0524;PA5508
28	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3556
28	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3552;PA3553;PA3557;PA3558;PA1180
28	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1703
29	Pyruvate metabolism PAO1	PA1135;PA3417
29	Fatty acid metabolism PAO1	PA3333;PA2815
29	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
29	Valine, leucine and isoleucine degradation PAO1	PA2247;PA0747;PA2015;PA2553;PA2013;PA2248;PA2250;PA2249;PA3418;PA3569;PA3570
29	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865
29	Bacterial chemotaxis PAO1	PA2573;PA0177;PA0179;PA0178
29	Propanoate metabolism PAO1	PA0796;PA2555
29	Type VI secretion system	PA2365;PA2366
29	Spermidine/putrescine transport system	PA3607;PA3610;PA3608
29	Quorum sensing PAO1	PA3724;PA3478;PA3477;PA3479;PA4211
29	Nitrogen metabolism PAO1	PA1174
29	Hemophore/metalloprotease transport system	PA1247
29	Citrate cycle (TCA cycle) PAO1	PA2623;PA1562
29	Oxidative phosphorylation PAO1	PA0106;PA0105;PA0107
29	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
29	Glycerolipid metabolism PAO1	PA3582
30	Denitrification, nitrate => nitrogen	PA3392;PA0519;PA0523
30	RNA degradation PAO1	PA4761
30	Valine, leucine and isoleucine degradation PAO1	PA2000
30	Tyrosine metabolism PAO1	PA2009
30	Selenocompound metabolism PAO1	PA1927
30	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2144;PA2163;PA2164;PA2153
30	Butanoate metabolism PAO1	PA1999
30	Putative polar amino acid transport system	PA0777
30	Quorum sensing PAO1	PA1874;PA2570;PA3477;PA3252
30	Purine metabolism PAO1	PA1931
30	Nitrogen metabolism PAO1	PA0524
30	Oxidative phosphorylation PAO1	PA0107
30	Sulfur metabolism PAO1	PA2566;PA0518
30	Tryptophan metabolism PAO1	PA2147
31	Pyruvate metabolism PAO1	PA4470;PA1217
31	Tyrosine metabolism PAO1	PA4124;PA4125;PA4121;PA4122;PA0865
31	Nucleotide excision repair PAO1	PA5443
31	Selenocompound metabolism PAO1	PA1927
31	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
31	Phenazine biosynthesis PAO1	PA4217
31	Quorum sensing PAO1	PA0999;PA1002;PA0997;PA4206;PA0998;PA1905;PA1000;PA1001;PA1904;PA4211;PA0996;PA4207
31	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
31	Type VI secretion system	PA1657
31	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
32	Aminobenzoate degradation PAO1	PA2514;PA2513
32	Folate biosynthesis PAO1	PA2666
32	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1611
32	Phenylalanine metabolism PAO1	PA4073;PA2922
33	One carbon pool by folate PAO1	PA0342
33	Glycine, serine and threonine metabolism PAO1	PA2445;PA4960
33	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA4846;PA5039
33	Ribosome PAO1	PA4568
33	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0182
33	Mismatch repair PAO1	PA4232
33	Vanadium resistance, efflux pump MexGHI-OpmD	PA4206;PA4205;PA4208;PA4207
33	Cysteine and methionine metabolism PAO1	PA0654;PA1927
33	gamma-Hexachlorocyclohexane transport system	PA4456
33	Butanoate metabolism PAO1	PA1417;PA5445
33	Folate biosynthesis PAO1	PA4750;PA1674;PA2666
33	Putative polar amino acid transport system	PA5270
33	Quorum sensing PAO1	PA1874
33	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
33	Sulfur relay system PAO1	PA0380
33	Lipopolysaccharide biosynthesis PAO1	PA0006
33	Pantothenate and CoA biosynthesis PAO1	PA0363
33	Tryptophan metabolism PAO1	PA2579
34	Pyruvate metabolism PAO1	PA0887
34	Putative sorbitol/mannitol transport system	PA3187
34	beta-Lactam resistance PAO1	PA2019;PA0958
34	Dipeptide transport system	PA4504
34	Glyoxylate and dicarboxylate metabolism PAO1	PA5355
34	Glycerophospholipid metabolism PAO1	PA3584
34	Bacterial secretion system PAO1	PA1719;PA5069
34	Imipenem resistance, repression of porin OprD	PA2492
34	Putative polar amino acid transport system	PA4195;PA2203
34	Quorum sensing PAO1	PA1071;PA1000;PA0604;PA1072;PA1001;PA1070;PA1432
34	Glutathione metabolism PAO1	PA2813
34	ABC-2 type transport system	PA2812;PA2811
34	Oxidative phosphorylation PAO1	PA1320;PA1317;PA1319;PA5560;PA1318
34	Sulfur metabolism PAO1	PA3936;PA1838;PA3937;PA3444;PA3446
35	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5098
35	Denitrification, nitrate => nitrogen	PA0524;PA3392;PA0523
35	Valine, leucine and isoleucine degradation PAO1	PA3569
35	beta-Lactam resistance PAO1	PA4110
35	Dipeptide transport system	PA4504;PA4500
35	Bacterial chemotaxis PAO1	PA4290
35	Propanoate metabolism PAO1	PA3568;PA0132;PA3570;PA0887
35	Type III secretion system	PA1725
35	Selenocompound metabolism PAO1	PA0849
35	Glycerophospholipid metabolism PAO1	PA3584
35	Cysteine and methionine metabolism PAO1	PA1927
35	Zinc transport system	PA2408
35	Histidine metabolism PAO1	PA5100
35	Putative polar amino acid transport system	PA5154;PA5155
35	Quorum sensing PAO1	PA1002;PA0999;PA3476;PA0997;PA0998;PA3477;PA1003;PA1000;PA1001;PA1432;PA4211;PA1073;PA0996
35	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4125
35	Methane metabolism PAO1	PA2444
35	Glycerolipid metabolism PAO1	PA3582
35	Tryptophan metabolism PAO1	PA3366
36	One carbon pool by folate PAO1	PA5420
36	Pentose phosphate pathway PAO1	PA2263;PA3182
36	Glycine, serine and threonine metabolism PAO1	PA5379;PA5415;PA5419;PA5417;PA5416;PA5418
36	Type VI secretion system	PA1657;PA1661
36	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
36	Bacterial secretion system PAO1	PA0681;PA0680;PA0085
36	Phenazine biosynthesis PAO1	PA4217
36	Glycine betaine/proline transport system	PA5378;PA5376;PA3236
36	Quorum sensing PAO1	PA0997;PA4211;PA4206;PA0998;PA0844;PA1000;PA2570;PA1070;PA4207
36	Nitrogen metabolism PAO1	PA3876;PA3875;PA3877
36	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230;PA4228
36	Chloroalkane and chloroalkene degradation PAO1	PA5421;PA4899
36	Oxidative phosphorylation PAO1	PA0105
36	Putative sorbitol/mannitol transport system	PA3187
36	Base excision repair PAO1	PA0357
37	Fatty acid metabolism PAO1	PA1806
37	Thiamine metabolism PAO1	PA4548
37	Arginine and proline metabolism PAO1	PA4908
37	Base excision repair PAO1	PA0357
37	Cytochrome c oxidase, cbb3-type	PA1557
37	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA2843
37	Riboflavin metabolism PAO1	PA3446
37	Ribosome PAO1	PA3600
37	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0968;PA5221
37	gamma-Hexachlorocyclohexane transport system	PA4454
37	Bacterial secretion system PAO1	PA1668;PA0685
37	Histidine metabolism PAO1	PA3151
37	Amino sugar and nucleotide sugar metabolism PAO1	PA3148
37	Purine metabolism PAO1	PA5298;PA0934
37	Nitrogen metabolism PAO1	PA0524;PA0523;PA5508
37	Pyrimidine metabolism PAO1	PA2962
37	Lipopolysaccharide biosynthesis PAO1	PA5010
37	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA4375;PA1180
38	Porphyrin and chlorophyll metabolism PAO1	PA4235;PA0510;PA0024
38	Denitrification, nitrate => nitrogen	PA3392;PA0524;PA3874;PA0519;PA0523
38	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
38	Flagellar assembly PAO1	PA1092
38	Nitrogen metabolism PAO1	PA3875;PA3872
38	Sulfur relay system PAO1	PA3870;PA3814
38	Oxidative phosphorylation PAO1	PA2691;PA1856
38	Sulfur metabolism PAO1	PA0518
39	Pyruvate metabolism PAO1	PA1813;PA2555
39	Nicotinate and nicotinamide metabolism PAO1	PA1004
39	Arginine and proline metabolism PAO1	PA1421
39	Putative sorbitol/mannitol transport system	PA3187
39	Type II general secretion pathway	PA0677;PA0678
39	Propanoate metabolism PAO1	PA0747
39	Type VI secretion system	PA0083;PA0084
39	Phosphonate and phosphinate metabolism PAO1	PA3379
39	Glycerophospholipid metabolism PAO1	PA0347;PA4351;PA2352
39	Bacterial secretion system PAO1	PA0679
39	Alanine, aspartate and glutamate metabolism PAO1	PA5429
39	Folate biosynthesis PAO1	PA3910
39	Amino sugar and nucleotide sugar metabolism PAO1	PA2022
39	Phosphonate transport system	PA3384;PA3383
39	Oxidative phosphorylation PAO1	PA5554
40	Pyruvate metabolism PAO1	PA3416;PA3417
40	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2553;PA2248;PA2249;PA2250;PA3418;PA3569;PA3570
40	Tyrosine metabolism PAO1	PA0865
40	Bacterial chemotaxis PAO1	PA0175
40	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2446
40	Thiamine metabolism PAO1	PA4973
40	Streptomycin biosynthesis PAO1	PA5163;PA5164
40	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
40	Flagellar assembly PAO1	PA1094;PA1092;PA1087
40	Styrene degradation PAO1	PA2009;PA0704
40	Phenazine biosynthesis PAO1	PA4209;PA4217
40	Quorum sensing PAO1	PA1874;PA1871;PA1130;PA1901;PA3724;PA4206;PA1905;PA1902;PA2570;PA3361;PA1904;PA1903;PA4211;PA3478;PA3479;PA4207
40	ABC-2 type transport system	PA2811
40	Oxidative phosphorylation PAO1	PA4133
40	Sulfur metabolism PAO1	PA2566;PA4130
40	Glycerolipid metabolism PAO1	PA2862
40	Cyanoamino acid metabolism PAO1	PA2194;PA2195;PA2193
41	Pyruvate metabolism PAO1	PA2555
41	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2012
41	Bacterial chemotaxis PAO1	PA2920;PA4309
41	Phosphonate and phosphinate metabolism PAO1	PA3377
41	Glycerophospholipid metabolism PAO1	PA3584
41	Flagellar assembly PAO1	PA1100
41	Histidine metabolism PAO1	PA5098
41	Quorum sensing PAO1	PA2570
41	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228
41	NADH:quinone oxidoreductase, prokaryotes	PA2648
41	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA1179
41	Sulfur metabolism PAO1	PA3935
41	Glycerolipid metabolism PAO1	PA2862
41	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5100
41	Fatty acid biosynthesis PAO1	PA4786
42	Pyruvate metabolism PAO1	PA1984
42	Fatty acid metabolism PAO1	PA0494;PA0098
42	Geraniol degradation PAO1	PA2889;PA2891
42	Cytochrome c oxidase, cbb3-type	PA4133
42	Valine, leucine and isoleucine degradation PAO1	PA2000
42	Tyrosine metabolism PAO1	PA2008;PA2007
42	Type VI secretion system	PA0083;PA0091;PA2685;PA0089;PA0082;PA0077;PA0095;PA0079;PA0085;PA0088;PA0084;PA0080;PA0078;PA0090;PA0087
42	Glycerophospholipid metabolism PAO1	PA2541;PA2536
42	Bacterial secretion system PAO1	PA0074;PA0081;PA0075
42	Styrene degradation PAO1	PA2009
42	Butanoate metabolism PAO1	PA1999
42	Phenazine biosynthesis PAO1	PA4217
42	Putative ABC transport system	PA0072
42	Quorum sensing PAO1	PA0999;PA0997;PA1901;PA0998;PA1902;PA1905;PA1000;PA2570;PA1001;PA1904;PA0996;PA1903;PA4211;PA1073;PA3478
42	Sulfur metabolism PAO1	PA4130
42	Fatty acid biosynthesis PAO1	PA3333
42	Putative sorbitol/mannitol transport system	PA3187
43	Lysine biosynthesis PAO1	PA4188
43	Arginine and proline metabolism PAO1	PA4189;PA4163;PA0293
43	Sulfate-sulfur assimilation	PA4130
43	Base excision repair PAO1	PA4172
43	Tyrosine metabolism PAO1	PA4127;PA4128;PA4122;PA4125;PA4123;PA4124;PA4121
43	Type VI secretion system	PA0083;PA0084
43	Bacterial secretion system PAO1	PA1698;PA1701;PA0085;PA1696;PA0081;PA1693
43	Butanoate metabolism PAO1	PA4180;PA4153;PA4148
43	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
43	Quorum sensing PAO1	PA0427
43	Nitrogen metabolism PAO1	PA1024
43	Aminoacyl-tRNA biosynthesis, prokaryotes	PA4138
43	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
43	Phenylalanine metabolism PAO1	PA4073
43	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3555;PA3552
43	Citrate cycle (TCA cycle) PAO1	PA4152
43	Oxidative phosphorylation PAO1	PA4133
43	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3556;PA3553;PA3557
43	Iron complex transport system	PA4158;PA4161
44	Pyruvate metabolism PAO1	PA2382
44	Iron(III) transport system	PA5217
44	Pentose phosphate pathway PAO1	PA3181;PA2261;PA3182;PA2263;PA2321;PA3183
44	Arginine and proline metabolism PAO1	PA4773;PA1421
44	Denitrification, nitrate => nitrogen	PA0524
44	beta-Lactam resistance PAO1	PA2019;PA3721;PA2018
44	Type VI secretion system	PA1667
44	Aminoglycoside resistance, protease FtsH	PA4941
44	Selenocompound metabolism PAO1	PA2616
44	Glycerophospholipid metabolism PAO1	PA3584
44	Bacterial secretion system PAO1	PA0081;PA5069;PA0080;PA0263
44	Butanoate metabolism PAO1	PA2011
44	Phenazine biosynthesis PAO1	PA0998;PA1000
44	Amino sugar and nucleotide sugar metabolism PAO1	PA3552
44	Quorum sensing PAO1	PA0999;PA1001
44	ABC-2 type transport system	PA3672
44	Oxidative phosphorylation PAO1	PA2638;PA0112
44	Tryptophan metabolism PAO1	PA2579
44	Glycolysis / Gluconeogenesis PAO1	PA1982;PA3193
45	Arginine biosynthesis PAO1	PA5171;PA5172
45	Porphyrin and chlorophyll metabolism PAO1	PA0024;PA0510;PA4235
45	Glycolysis / Gluconeogenesis PAO1	PA5427
45	Bacterial chemotaxis PAO1	PA1561
45	Type VI secretion system	PA1657;PA1656;PA1662
45	Vitamin B6 metabolism PAO1	PA1049
45	Glycerophospholipid metabolism PAO1	PA4351
45	Quorum sensing PAO1	PA0295
45	Purine metabolism PAO1	PA5497
45	Nitrogen metabolism PAO1	PA0523;PA0524;PA3874;PA5173;PA3875;PA3877;PA3876;PA0519;PA3872
45	ABC-2 type transport system	PA5230
45	Oxidative phosphorylation PAO1	PA1557;PA1555;PA1556;PA3929;PA3930
45	Lipopolysaccharide biosynthesis PAO1	PA3337
45	Methane metabolism PAO1	PA4812;PA0836
45	Sulfur metabolism PAO1	PA0518
45	Cyanoamino acid metabolism PAO1	PA2194;PA2193
46	RNA degradation PAO1	PA2976
46	NitT/TauT family transport system	PA3512
46	Ribosome PAO1	PA2970;PA5570
46	Flagellar assembly PAO1	PA1446
46	Starch and sucrose metabolism PAO1	PA1726
46	Imipenem resistance, repression of porin OprD	PA1798
46	Folate biosynthesis PAO1	PA3028
46	Ribosome, bacteria	PA4563
46	Putative polar amino acid transport system	PA1258;PA1257
46	Purine metabolism PAO1	PA0590
46	Pyrimidine metabolism PAO1	PA4646
46	Citrate cycle (TCA cycle) PAO1	PA5436
46	Oxidative phosphorylation PAO1	PA1581;PA4429;PA1320;PA2645
46	Lipopolysaccharide biosynthesis PAO1	PA3636
46	Sulfur metabolism PAO1	PA4956
46	Putrescine transport system	PA2711
46	Iron complex transport system	PA4159
47	Pentose phosphate pathway PAO1	PA3194;PA3181;PA3182
47	Putative sorbitol/mannitol transport system	PA3187
47	Denitrification, nitrate => nitrogen	PA3392;PA0519;PA0523
47	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183
47	Glycolysis / Gluconeogenesis PAO1	PA3193;PA3195
47	Bacterial secretion system PAO1	PA0678
47	Zinc transport system	PA2408
47	Putative polar amino acid transport system	PA5139
47	Quorum sensing PAO1	PA3361;PA0295
47	Nitrogen metabolism PAO1	PA0524
47	Sulfur metabolism PAO1	PA0518
47	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
48	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872;PA1001
48	NitT/TauT family transport system	PA3514
48	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
48	Cysteine and methionine metabolism PAO1	PA4773;PA2104;PA2105
48	Phenazine biosynthesis PAO1	PA0998
48	Histidine metabolism PAO1	PA3151;PA3152
48	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3148;PA3156;PA3155;PA1384;PA3158
48	Putative polar amino acid transport system	PA4192
48	Spermidine/putrescine transport system	PA0206;PA0203
48	Purine metabolism PAO1	PA5173
48	Sulfur metabolism PAO1	PA1393
49	Arginine biosynthesis PAO1	PA5171;PA5172
49	Nicotinate and nicotinamide metabolism PAO1	PA1602
49	Glycine, serine and threonine metabolism PAO1	PA2446;PA5415;PA2445;PA2442;PA2444;PA2443
49	RNA degradation PAO1	PA4761
49	Valine, leucine and isoleucine degradation PAO1	PA2247;PA1999;PA2000
49	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
49	Bacterial chemotaxis PAO1	PA4496;PA4307
49	Type VI secretion system	PA0089
49	Glycerophospholipid metabolism PAO1	PA3584
49	Cysteine and methionine metabolism PAO1	PA4773;PA4774
49	Glutamate/aspartate transport system	PA5082
49	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA3345
49	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
49	Fructose and mannose metabolism PAO1	PA3547;PA3541;PA3545
49	Putative polar amino acid transport system	PA5154
49	Quorum sensing PAO1	PA4497;PA1072;PA1904;PA1070;PA4776;PA4211;PA4777;PA1073;PA3479
49	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3556
49	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA1180
50	Nicotinate and nicotinamide metabolism PAO1	PA1602;PA4918;PA4919
50	Cytochrome c oxidase, cbb3-type	PA4133
50	Valine, leucine and isoleucine degradation PAO1	PA1999;PA3418;PA2000
50	Type VI secretion system	PA1667;PA1657;PA1661;PA1659;PA1658;PA1668;PA1656;PA1662;PA1660
50	Phenazine biosynthesis PAO1	PA4209;PA4217
50	Fatty acid biosynthesis, elongation	PA3333
50	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
50	Quorum sensing PAO1	PA0997;PA1871;PA4211;PA0998;PA1902;PA2570;PA1002;PA3477;PA3361;PA1904;PA0996;PA3478;PA3724;PA1000;PA3479;PA0999;PA3476;PA1130;PA1901;PA1001;PA1903;PA1905
50	ABC-2 type transport system	PA2811
50	Phenylalanine metabolism PAO1	PA0865
50	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA4144
50	Sulfur metabolism PAO1	PA4130
50	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
50	Putrescine transport system	PA2592
51	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
51	Denitrification, nitrate => nitrogen	PA3392;PA0523;PA0524
51	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
51	Bacterial chemotaxis PAO1	PA4290
51	Butanoate metabolism PAO1	PA5445
51	Nitrogen metabolism PAO1	PA0519
51	Oxidative phosphorylation PAO1	PA2691;PA1856
51	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
51	Sulfur metabolism PAO1	PA0518
52	Pyruvate metabolism PAO1	PA4771
52	Fatty acid metabolism PAO1	PA1737;PA3333
52	Denitrification, nitrate => nitrogen	PA1174
52	Tyrosine metabolism PAO1	PA2008;PA2009
52	Bacterial chemotaxis PAO1	PA4496;PA4915;PA0176
52	Histidine metabolism PAO1	PA5100;PA5106
52	DNA replication PAO1	PA3642
52	Glycerophospholipid metabolism PAO1	PA3651;PA4024
52	Styrene degradation PAO1	PA2007
52	Phenazine biosynthesis PAO1	PA4217
52	Glycine betaine/proline transport system	PA5094
52	Quorum sensing PAO1	PA4910;PA4211;PA4497;PA3250;PA1904;PA1903;PA1905
52	Nitrogen metabolism PAO1	PA1173
52	Oxidative phosphorylation PAO1	PA0106;PA0108;PA0107;PA0112
53	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
53	Glycine, serine and threonine metabolism PAO1	PA5417
53	Denitrification, nitrate => nitrogen	PA0524;PA3392;PA0523;PA3872
53	Monobactam biosynthesis PAO1	PA2412
53	D-Methionine transport system	PA3931
53	Phenazine biosynthesis PAO1	PA0997;PA0998;PA1000
53	Folate biosynthesis PAO1	PA3870
53	Glycine betaine/proline transport system	PA3236
53	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
53	Putative polar amino acid transport system	PA2204
53	Quorum sensing PAO1	PA0999;PA1001;PA0996
53	Nitrogen metabolism PAO1	PA3874;PA3875;PA0519
53	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226
53	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3554;PA3558;PA3556;PA3552;PA1180
53	Chloroalkane and chloroalkene degradation PAO1	PA5421
